Time(ms),Ax(g),Ay(g),Az(g)
90173,1.070,-0.378,0.298
90274,0.921,-0.246,0.232
90375,0.900,-0.548,0.251
90476,0.786,-0.430,0.329
90577,0.698,-0.347,0.333
90678,0.719,-0.406,0.457
90779,0.347,-0.171,0.808
90880,0.075,-0.586,0.964
90981,0.024,-0.558,1.156
91082,-0.169,-0.465,1.339
91183,-0.158,-0.247,1.412
91284,-0.677,-0.012,1.905
91385,-0.583,-0.339,1.933
91486,-0.658,-0.604,1.970
91587,-0.612,-0.723,1.965
91688,-0.700,-0.321,1.970
91789,-0.449,-0.289,1.839
91890,-0.400,-0.310,1.885
91991,-0.168,-0.475,1.769
92092,0.050,-0.718,1.688
92193,0.352,-0.697,1.442
92294,0.562,-0.327,0.818
92395,0.607,-0.056,0.689
92496,0.672,-0.108,0.673
92597,0.870,-0.442,0.712
92698,0.881,-0.523,0.664
92799,1.086,-0.542,0.401
92900,1.003,-0.435,0.316
93001,1.040,-0.221,0.445
93102,1.018,-0.263,0.418
93203,1.070,-0.198,0.378
93304,0.948,-0.663,0.258
93405,0.964,-0.677,0.335
93506,0.954,-0.244,0.497
93607,0.701,0.041,0.410
93708,0.401,0.029,0.368
93809,0.258,-0.465,0.941
93910,0.247,-0.444,0.953
94011,0.128,-0.310,0.867
94112,-0.081,-0.297,0.737
94213,-0.099,-0.204,0.995
94314,-0.113,-0.266,1.054
94415,-0.541,-0.566,1.607
94516,-0.598,-0.541,1.545
94617,-0.587,-0.438,1.471
94718,-0.591,-0.383,1.454
94819,-0.580,-0.326,1.768
94920,-0.397,-0.547,1.723
95021,-0.180,-0.693,1.467
95122,0.031,-0.636,1.202
95223,0.177,-0.319,1.097
95324,0.089,-0.306,1.102
95425,0.031,-0.312,1.420
95526,0.494,-0.169,0.504
95627,0.500,-0.191,0.380
95728,0.453,0.006,0.192
95829,0.449,0.284,0.166
95930,0.596,0.286,0.425
96031,0.581,0.333,0.092
96132,0.544,0.231,0.036
96233,0.494,0.012,0.167
96334,0.464,0.035,0.282
96435,0.644,0.131,0.374
96536,0.521,0.250,0.237
96637,0.510,0.315,0.562
96738,0.465,0.140,0.629
96839,0.349,0.007,0.431
96940,0.222,0.188,0.422
97041,-0.045,-0.016,0.849
97142,-0.023,0.075,1.010
97249,0.805,0.343,0.565
97350,0.944,0.878,0.630
97451,1.010,0.623,0.685
97552,0.717,0.844,0.660
97653,0.651,1.073,0.539
97754,0.748,1.205,0.522
97855,0.809,1.030,0.461
97956,0.886,0.738,0.564
98057,0.310,0.848,0.733
98158,0.441,0.801,0.724
98259,0.574,0.814,0.871
98360,0.414,0.595,0.871
98461,0.024,0.294,0.596
98562,0.114,0.540,1.343
98663,0.099,0.134,1.346
98764,-0.153,-0.105,1.114
98865,-0.342,0.114,0.900
98966,-0.381,0.273,0.909
99067,-0.143,-0.090,1.501
99168,-0.111,-0.049,1.416
99269,0.088,-0.300,1.311
99370,0.214,-0.642,1.144
99471,0.201,-0.465,1.015
99572,0.819,0.962,0.883
99673,0.793,0.963,0.838
99774,0.816,0.890,0.882
99875,1.048,0.370,0.924
99976,1.220,0.270,0.997
100077,1.189,0.232,0.965
100178,0.772,1.301,0.457
100279,0.777,1.180,0.451
100380,0.815,1.052,0.414
100481,0.997,0.949,0.512
100582,1.047,0.649,0.592
100683,0.537,1.093,0.661
100784,0.573,0.912,0.695
100885,0.661,0.652,0.696
100986,0.486,0.387,0.518
101087,0.228,0.068,0.451
101188,0.244,0.681,1.287
101289,0.118,0.136,1.176
101390,-0.037,0.134,1.066
101491,-0.318,0.179,0.843
101592,-0.473,0.257,0.841
101693,-0.404,-0.041,0.996
101794,-0.045,-0.069,1.784
101895,0.073,-0.089,1.692
101996,0.365,0.159,1.272
102097,0.354,0.070,1.144
102198,0.527,-0.005,1.108
102299,0.721,1.174,0.726
102400,0.789,1.180,0.664
102501,0.795,1.191,0.626
102602,0.801,1.205,0.548
102703,0.790,1.248,0.515
102804,0.774,1.210,0.442
102905,0.569,0.378,0.355
103006,0.497,0.491,0.533
103107,0.584,0.601,0.807
103208,0.518,0.863,0.768
103309,0.457,1.046,0.699
103410,-0.161,0.075,0.776
103511,-0.005,0.299,0.896
103612,0.087,0.572,1.052
103713,0.086,0.862,0.989
103814,0.040,1.040,0.939
103915,0.063,1.063,1.032
104016,-0.208,0.626,1.331
104117,-0.168,0.787,1.512
104218,-0.043,0.797,1.533
104319,0.106,0.557,1.575
104420,0.125,0.455,1.626
104521,-0.152,0.404,1.653
104622,-0.062,0.548,1.410
104723,0.285,0.705,1.255
104824,0.689,0.780,0.825
104925,0.829,0.786,0.806
105026,0.650,-0.735,0.451
105127,0.578,-0.808,0.380
105228,0.564,-0.731,0.246
105329,0.530,-0.446,0.256
105430,0.542,-0.369,0.171
105531,0.837,-0.469,0.548
105632,0.642,-0.618,0.612
105733,0.384,-0.643,0.799
105834,0.308,-0.539,0.906
105935,0.228,-0.504,1.262
106036,0.143,-0.190,1.244
106137,0.037,-0.217,1.286
106238,-0.030,-0.237,1.425
106339,-0.119,-0.533,1.518
106440,-0.257,-0.742,1.542
106541,-0.416,-0.827,1.970
106642,-0.382,-0.504,1.970
106743,-0.377,-0.489,1.947
106844,-0.578,-0.667,1.905
106945,-0.752,-0.915,1.933
107046,-0.049,-0.591,1.593
107147,0.258,-0.650,1.350
107248,0.449,-0.390,1.130
107349,0.571,-0.251,1.025
107450,0.545,-0.305,0.923
107551,0.587,0.312,0.507
107652,0.558,0.016,0.520
107753,0.544,-0.201,0.511
107854,0.533,-0.107,0.561
107955,0.466,0.106,0.636
108056,0.323,0.296,0.636
108157,-0.464,0.795,0.933
108258,-0.655,0.754,1.183
108359,-0.668,0.555,1.320
108460,-0.604,0.172,1.468
108561,-0.654,0.126,1.369
108662,-0.576,0.117,1.970
108763,-0.572,0.232,1.970
108864,-0.556,0.410,1.970
108965,-0.397,0.467,1.970
109066,-0.362,0.150,1.970
109167,0.266,0.359,1.316
109268,0.563,0.181,1.377
109369,0.611,0.080,1.218
109470,0.379,0.250,0.881
109571,0.273,0.508,0.642
109672,0.633,0.310,0.668
109773,0.663,0.135,0.768
109874,0.610,-0.041,0.978
109975,0.518,-0.123,0.949
110076,0.412,0.063,0.980
110177,-0.028,0.661,1.079
110278,-0.313,0.788,1.246
110379,-0.655,0.764,1.555
110480,-1.085,0.608,1.970
110581,-1.481,0.538,1.970
110682,-1.545,0.384,1.970
110783,-0.605,-0.276,1.612
110884,-0.314,-0.334,1.389
110985,-0.074,-0.263,1.229
111086,-0.010,-0.368,1.094
111187,0.105,-0.320,0.943
111288,0.579,-0.176,0.506
111389,0.574,-0.376,0.482
111490,0.559,-0.443,0.431
111591,0.465,-0.187,0.418
111692,0.314,-0.049,0.432
111793,0.116,-0.221,0.543
111894,0.155,-0.238,0.655
111995,0.236,-0.457,0.747
112096,0.156,-0.663,0.799
112197,-0.044,-0.629,0.982
112298,-0.941,-0.505,1.786
112399,-1.076,-0.391,1.911
112500,-0.933,-0.300,1.970
112601,-0.642,-0.425,1.855
112702,-0.630,-0.613,1.813
112803,-0.715,-0.947,1.881
112904,0.359,0.256,1.091
113005,0.478,0.199,0.929
113106,0.661,0.376,0.770
113214,0.035,-0.564,1.389
113315,0.352,-0.322,1.335
113416,0.615,0.133,1.287
113517,0.813,0.389,1.232
113618,0.929,0.220,1.132
113719,0.995,0.241,0.972
113820,0.901,0.760,0.652
113921,0.825,0.790,0.622
114022,0.755,0.872,0.690
114123,0.745,0.875,0.770
114224,0.639,0.804,0.699
114325,0.088,-0.056,0.651
114426,-0.089,0.000,0.773
114527,-0.035,0.042,0.998
114628,-0.098,0.070,1.051
114729,-0.252,-0.580,1.441
114830,-0.253,-0.441,1.461
114931,-0.324,-0.225,1.525
115032,-0.339,-0.191,1.578
115133,-0.244,-0.223,1.729
115234,-0.491,-0.656,1.797
115335,-0.187,-0.978,1.633
115436,0.113,-0.853,1.445
115537,0.433,-0.553,1.153
115638,0.675,-0.365,0.688
115739,0.729,0.332,0.586
115840,0.669,0.331,0.602
115941,0.530,0.155,0.557
116042,0.444,-0.077,0.469
116143,0.263,0.021,0.437
116244,0.036,0.450,0.505
116345,-0.422,0.415,1.492
116446,-0.590,0.516,1.927
116547,-0.782,0.645,1.970
116648,-0.922,0.502,1.970
116749,-1.167,0.152,1.970
116850,-0.678,0.542,1.970
116951,-0.374,0.269,1.720
117052,-0.011,0.126,1.296
117153,0.315,0.254,1.036
117254,0.385,0.488,0.891
117355,0.353,0.374,0.461
117456,0.323,0.369,0.478
117557,0.287,0.193,0.364
117658,0.277,0.220,0.212
117759,0.194,0.347,0.252
117860,-0.168,-0.235,0.641
117961,-0.356,0.022,0.919
118062,-0.444,0.139,1.092
118163,-0.549,0.011,1.256
118264,-0.697,-0.591,1.699
118365,-0.554,-0.748,1.803
118466,-0.312,-0.907,1.687
118567,0.151,-1.040,1.256
118668,0.388,-0.952,0.934
118769,0.614,-0.184,0.535
118870,0.681,0.119,0.525
118971,0.577,0.280,0.354
119072,0.625,0.298,0.349
119173,0.651,0.091,0.367
119274,0.443,0.896,0.608
119375,0.333,0.768,0.703
119476,0.144,0.688,0.789
119577,-0.067,0.868,1.017
119678,-0.393,0.935,1.256
119779,-1.123,0.084,1.623
119880,-0.946,0.164,1.522
119981,-0.736,0.037,1.667
120082,-0.453,-0.116,1.717
120183,-0.031,-0.162,1.337
120284,0.769,-0.248,0.514
120385,0.999,-0.180,0.454
120486,1.101,-0.182,0.470
120588,0.908,-0.564,0.223
120689,0.870,-0.417,0.244
120790,0.739,-0.410,0.511
120891,0.624,-0.291,0.644
120992,0.371,-0.419,0.891
121093,0.116,-0.311,1.295
121194,-0.047,-0.168,1.536
121295,-0.663,-0.176,1.726
121396,-0.747,-0.098,1.504
121497,-0.589,-0.105,1.236
121598,-0.301,-0.251,1.024
121699,0.027,-0.214,0.839
121800,0.834,0.702,0.751
121901,0.862,0.859,0.601
122002,0.959,0.946,0.616
122103,0.931,0.942,0.542
122204,0.605,-0.279,0.342
122305,0.442,-0.329,0.349
122406,0.245,-0.217,0.403
122507,0.172,-0.137,0.646
122608,0.072,-0.083,0.852
122709,0.036,-0.299,1.561
122810,-0.180,-0.518,1.784
122911,-0.328,-0.836,1.812
123012,-0.496,-0.802,1.906
123113,-0.675,-0.211,1.913
123214,-0.458,-0.131,1.774
123315,-0.200,0.039,1.551
123416,-0.002,0.110,1.468
123517,0.241,0.416,0.796
123618,0.248,0.454,0.683
123719,0.288,0.359,0.495
123820,0.128,0.340,0.418
123921,-0.071,0.354,0.432
124022,-0.161,-0.219,1.754
124123,-0.266,-0.154,1.970
124224,-0.589,-0.098,1.970
124325,-1.071,0.211,1.970
124426,-1.467,0.177,1.970
124527,-0.963,0.241,1.726
124628,-0.303,0.062,1.286
124729,0.103,0.008,0.957
124830,0.187,-0.196,0.673
124931,0.664,-0.838,0.429
125032,0.689,-0.514,0.319
125133,0.641,-0.332,0.272
125234,0.670,-0.092,0.320
125335,0.271,-0.007,0.643
125436,0.062,0.105,0.781
125537,0.068,0.189,0.983
125638,0.057,0.070,1.331
125739,-0.171,0.121,1.673
125840,-1.777,0.252,1.949
125941,-1.918,0.265,1.943
126042,-1.671,0.152,1.970
126143,-1.294,-0.103,1.970
126244,0.063,0.553,0.771
126345,0.271,0.448,0.601
126446,0.504,0.312,0.583
126547,0.507,0.218,0.596
126648,0.477,0.239,0.376
126749,0.577,0.118,0.761
126850,0.438,-0.048,0.828
126951,0.212,-0.037,0.896
127052,-0.016,0.055,1.046
127153,-0.156,-0.184,1.239
127254,-0.673,-0.404,1.970
127355,-0.610,-0.516,1.944
127456,-0.474,-0.654,1.819
127557,-0.230,-0.489,1.720
127658,0.104,-0.302,1.374
127759,0.559,-0.679,0.458
127860,0.714,-0.446,0.445
127961,0.748,-0.271,0.342
128062,0.832,-0.174,0.339
128163,0.799,-0.073,0.284
128264,0.583,0.638,0.661
128365,0.359,0.569,0.762
128466,0.373,0.485,0.925
128567,0.235,0.534,1.021
128668,0.001,0.521,0.986
128769,0.004,0.480,1.170
128870,-0.148,0.324,1.552
128971,-0.179,0.252,1.673
129072,-0.135,0.052,1.765
129173,0.063,-0.103,1.727
129281,-0.295,-0.750,1.687
129382,0.219,-0.789,1.104
129483,0.422,-0.843,0.706
129584,0.518,-0.638,0.505
129685,0.598,-0.186,0.495
129786,0.742,0.115,0.553
129887,0.682,0.314,0.390
129988,0.403,0.601,0.232
130089,0.363,0.651,0.434
130190,0.246,0.757,0.569
130291,0.150,0.652,0.670
130392,-0.034,0.565,0.821
130493,-0.503,0.010,1.457
130594,-0.830,-0.123,1.594
130695,-0.835,-0.082,1.567
130796,-0.336,-0.135,1.427
130897,0.132,-0.206,1.276
130998,0.750,-0.207,0.713
131099,0.954,-0.366,0.635
131200,1.133,-0.458,0.598
131301,1.164,-0.524,0.411
131402,1.156,-0.650,0.297
131503,1.000,-0.463,0.179
131604,0.766,-0.368,0.452
131705,0.513,0.021,0.514
131806,0.293,0.213,0.667
131907,0.207,0.329,0.915
132008,-0.040,0.345,1.123
132109,-0.184,-0.117,1.374
132210,-0.081,-0.251,1.457
132311,0.541,-0.079,1.289
132412,0.751,0.366,1.107
132513,0.725,0.722,0.853
132614,0.843,0.894,0.767
132715,0.611,-0.172,0.298
132816,0.668,-0.298,0.230
132917,0.748,-0.508,0.278
133018,0.746,-0.602,0.470
133119,0.643,-0.679,0.614
133220,0.483,-0.658,0.801
133321,0.320,-0.332,1.026
133422,-0.520,0.183,1.180
133523,-0.783,0.354,1.326
133624,-1.108,0.576,1.662
133725,-0.903,0.704,1.770
133826,-0.737,0.774,1.724
133927,-0.664,0.487,1.605
134028,0.537,0.190,1.190
134129,0.665,-0.066,1.033
134230,0.723,-0.318,0.975
134331,0.731,-0.238,0.873
134432,0.677,-0.034,0.986
134533,0.433,0.378,0.992
134634,0.136,0.661,0.975
134735,-0.848,0.580,1.455
134836,-1.275,0.237,1.774
134937,-1.302,-0.232,1.815
135038,-0.866,-0.876,1.647
135139,-0.284,-1.178,1.424
135240,0.238,-1.008,1.055
135341,0.538,-0.315,0.524
135442,0.668,-0.052,0.391
135543,0.754,0.064,0.365
135644,0.646,0.279,0.272
135745,0.559,0.344,0.349
135846,0.440,0.113,0.501
135947,0.391,0.177,0.687
136048,-0.346,0.781,0.822
136149,-0.710,0.526,1.074
136250,-1.199,0.082,1.578
136351,-1.232,-0.140,1.839
136452,-0.787,-0.171,1.722
136553,-0.279,-0.256,1.412
136655,0.896,-0.072,0.474
136756,0.865,-0.025,0.317
136857,1.017,-0.208,0.224
136958,1.145,-0.282,0.273
137059,1.008,-0.392,0.220
137160,0.756,-0.350,0.321
137261,0.391,-0.286,0.870
137362,0.179,-0.186,1.046
137463,-0.113,0.174,1.098
137564,-0.357,0.128,1.182
137665,-0.648,0.088,1.202
137766,-0.532,-0.292,1.415
137867,0.640,0.769,1.024
137968,0.724,0.956,0.872
138069,0.874,0.810,0.800
138170,0.904,0.479,0.778
138271,0.824,0.079,0.610
138372,0.610,-0.233,0.317
138473,0.557,-0.432,0.157
138574,0.753,-0.311,0.526
138675,0.556,-0.242,0.743
138776,0.260,-0.001,0.967
138877,0.033,-0.073,1.241
138978,-0.131,-0.336,1.568
139079,-0.325,-0.367,1.553
139180,-0.879,0.031,1.868
139281,-0.652,0.225,1.724
139382,-0.495,0.433,1.640
139483,-0.098,0.612,1.183
139584,0.054,0.744,0.903
139685,0.206,0.463,0.661
139786,0.589,0.381,0.805
139887,0.504,0.152,1.010
139988,0.333,0.211,1.007
140089,0.300,0.174,0.945
140190,-0.089,0.353,0.874
140291,-0.428,0.653,1.364
140392,-1.579,-0.007,1.789
140493,-1.120,-0.181,1.855
140594,-0.640,-0.396,1.721
140695,0.063,-0.566,1.146
140796,0.400,-0.734,0.742
140897,0.522,-0.767,0.546
140998,0.600,-0.365,0.354
141099,0.562,-0.188,0.235
141200,0.572,-0.185,0.073
141301,0.539,0.003,0.124
141402,0.336,0.292,0.337
141503,0.190,1.146,1.154
141604,-0.176,1.132,1.313
141705,-0.598,1.088,1.331
141806,-1.121,0.762,1.454
141907,-1.560,0.346,1.590
142008,-1.458,-0.016,1.960
142109,0.227,-0.295,0.908
142210,0.519,0.039,0.700
142311,0.635,-0.007,0.471
142412,0.690,0.024,0.441
142513,1.003,-0.045,0.577
142614,0.815,-0.718,0.039
142715,0.792,-0.697,0.135
142816,0.699,-0.804,0.244
142917,0.530,-0.720,0.310
143018,0.401,-0.362,0.509
143119,0.087,-0.141,1.009
143220,-0.232,0.038,1.519
143321,-0.771,0.223,1.902
143422,-0.481,0.086,1.475
143523,-0.271,-0.299,1.087
143624,0.063,-0.799,1.003
143725,0.541,-0.718,1.106
143826,0.856,1.066,0.567
143927,0.812,1.131,0.502
144028,0.722,1.174,0.476
144129,0.737,0.975,0.676
144230,0.565,0.621,0.655
144331,0.390,0.334,0.540
144432,0.124,-0.219,0.880
144533,0.036,-0.358,1.121
144634,-0.128,-0.399,1.223
144735,-0.167,-0.634,1.357
144836,-0.119,-0.717,1.619
144937,-0.063,-0.651,1.685
145038,-0.250,-0.657,1.847
145139,-0.432,-0.107,1.738
145245,-0.032,-0.133,0.668
145346,-0.204,-0.542,0.829
145447,-0.282,-0.640,1.360
145548,-0.473,-0.528,1.556
145649,-0.721,-0.873,1.889
145750,-0.571,-0.603,1.670
145851,-0.345,-0.245,1.530
145952,0.048,0.072,0.922
146053,0.393,0.141,0.640
146154,0.591,0.106,0.565
146255,0.633,0.739,0.391
146356,0.512,0.547,0.378
146457,0.450,0.679,0.541
146558,0.369,0.764,0.658
146659,0.113,0.814,0.678
146760,-0.387,0.802,0.710
146861,-0.560,0.674,0.991
146962,-0.642,0.128,1.488
147063,-0.635,-0.618,1.629
147164,-0.003,-0.647,1.452
147265,0.522,-0.601,1.280
147366,0.713,-0.449,0.967
147467,0.881,-0.460,0.747
147568,1.006,-0.411,0.682
147669,0.982,-0.171,0.503
147770,0.941,-0.183,0.108
147871,1.093,-0.086,0.166
147972,1.011,-0.202,0.017
148073,0.891,-0.272,0.191
148174,0.713,-0.220,0.453
148275,0.537,-0.296,0.623
148376,-0.177,-0.066,0.880
148477,-0.361,-0.004,0.837
148578,-0.439,-0.045,0.870
148679,-0.408,-0.001,1.118
148780,-0.279,-0.138,1.348
148881,0.157,-0.203,1.395
148982,0.742,0.057,1.261
149083,0.795,0.617,0.776
149184,0.799,0.198,0.666
149285,0.674,-0.160,0.561
149386,0.551,-0.269,0.340
149487,0.539,-0.272,0.205
149588,0.570,-0.391,0.272
149689,0.428,-0.253,0.756
149790,0.099,-0.210,0.986
149891,0.008,-0.450,1.238
149992,-0.078,-0.623,1.384
150093,-0.111,-0.278,1.515
150194,-0.211,-0.081,1.544
150295,-0.830,0.256,1.674
150396,-0.743,0.673,1.614
150497,-0.485,0.754,1.541
150598,-0.460,0.769,1.457
150699,-0.149,0.371,1.093
150800,0.060,0.288,0.739
150901,0.111,0.513,0.522
151002,0.468,-0.194,0.643
151103,0.406,-0.005,0.588
151204,0.446,0.251,0.765
151305,0.417,0.399,0.932
151406,0.368,0.410,1.179
151507,-0.834,0.740,1.597
151608,-1.453,0.604,1.849
151709,-1.675,0.389,1.956
151810,-1.613,0.166,1.970
151911,-1.167,-0.026,1.813
152012,-0.714,-0.165,1.606
152113,0.402,-0.520,0.604
152214,0.503,-0.265,0.512
152315,0.673,-0.185,0.524
152416,0.700,-0.405,0.497
152517,0.693,-0.580,0.485
152618,0.187,-0.395,0.488
152719,0.043,-0.379,0.588
152820,-0.045,-0.154,0.740
152921,-0.009,0.030,0.954
153022,-0.066,0.142,1.136
153123,-0.193,0.389,1.445
153224,-1.492,0.431,1.970
153325,-1.370,0.112,1.970
153426,-1.163,-0.205,1.921
153527,-0.921,-0.097,1.547
153628,-0.449,-0.152,1.506
153729,0.158,-0.146,1.333
153830,0.429,0.117,1.086
153931,0.469,0.754,0.073
154032,0.680,0.458,0.304
154133,0.640,0.239,0.337
154234,0.471,0.149,0.145
154335,0.372,0.273,0.103
154436,0.424,0.490,0.310
154537,0.172,-0.474,1.024
154638,0.022,-0.160,1.299
154739,-0.284,-0.079,1.579
154840,-0.457,-0.258,1.830
154941,-0.574,-0.505,1.970
155042,-0.374,-0.738,1.970
155143,0.113,-0.391,1.229
155244,0.229,-0.331,0.966
155345,0.305,-0.399,0.568
155446,0.439,-0.177,0.387
155547,0.564,-0.024,0.232
155648,0.577,-0.332,0.041
155749,0.986,-0.131,0.399
155850,0.924,-0.246,0.492
155951,0.802,-0.378,0.524
156052,0.551,-0.375,0.273
156153,0.352,-0.153,0.263
156254,0.207,-0.055,0.418
156355,0.005,0.350,1.173
156456,-0.055,0.224,1.301
156557,-0.061,-0.065,1.480
156658,0.043,-0.218,1.701
156759,-0.027,-0.098,1.760
156860,-0.073,0.049,1.697
156961,0.459,0.665,1.083
157062,0.725,0.545,0.783
157163,0.811,0.244,0.721
157264,0.712,-0.045,0.584
157365,0.642,-0.287,0.387
157466,0.826,-0.569,0.519
157567,0.815,-0.622,0.646
157668,0.738,-0.553,0.697
157769,0.666,-0.275,0.696
157870,0.531,-0.104,0.845
157971,0.306,0.113,0.979
158072,-0.578,0.713,1.178
158173,-0.980,0.612,1.478
158274,-1.031,0.328,1.622
158375,-0.863,0.017,1.841
158476,-0.691,0.152,1.801
158577,-0.715,0.460,1.731
158678,0.551,0.138,1.394
158779,0.573,0.336,1.062
158880,0.484,0.450,0.915
158981,0.561,0.349,0.850
159082,0.687,0.166,0.853
159183,0.602,-0.150,0.814
159284,0.503,-0.162,0.766
159385,0.016,0.422,0.741
159486,-0.201,0.597,0.793
159587,-0.406,0.817,1.303
159688,-0.806,0.802,1.661
159789,-1.614,0.630,1.907
159890,-1.930,0.416,1.970
159991,-0.377,-0.688,1.482
160092,-0.037,-0.956,1.210
160193,0.235,-0.804,0.931
160294,0.359,-0.607,0.769
160395,0.463,-0.422,0.504
160496,0.573,-0.362,0.375
160597,0.756,-0.240,0.348
160698,0.517,-0.266,0.284
160799,0.322,-0.350,0.319
160900,0.283,-0.455,0.395
161001,0.196,-0.305,0.469
161102,0.063,-0.123,0.532
161210,0.811,-0.541,0.330
161311,0.647,-0.303,0.131
161412,0.690,-0.123,0.109
161513,0.522,0.048,-0.005
161614,0.323,0.147,0.241
161715,0.174,0.012,0.517
161816,-0.052,0.040,1.080
161917,-0.029,-0.250,1.199
162018,-0.183,-0.136,1.166
162119,-0.242,-0.088,1.129
162220,-0.247,-0.096,1.431
162321,0.160,-0.039,1.534
162421,0.676,0.115,1.304
162523,0.733,0.529,0.753
162624,0.798,0.328,0.780
162725,0.865,0.127,0.586
162826,0.646,-0.216,0.330
162927,0.583,-0.228,0.197
163028,0.888,-0.456,0.564
163129,0.744,-0.276,0.664
163230,0.521,-0.156,0.690
163331,0.436,-0.292,0.909
163432,0.262,-0.413,0.965
163533,0.155,-0.265,1.077
163634,-0.642,0.250,1.356
163735,-0.886,0.458,1.537
163836,-1.204,0.571,1.744
163937,-1.054,0.634,1.830
164038,-0.932,0.609,1.824
164139,-0.074,0.289,1.386
164240,0.123,0.182,1.113
164341,0.113,0.045,0.837
164442,0.135,-0.008,0.702
164543,0.091,0.243,0.573
164644,0.668,0.061,0.901
164745,0.419,0.077,0.846
164846,0.263,0.195,0.970
164947,0.305,0.030,1.246
165048,0.028,-0.061,1.746
165149,-0.130,-0.046,1.970
165250,-1.598,0.637,1.970
165351,-1.636,0.641,1.970
165452,-1.548,0.567,1.970
165553,-1.236,0.367,1.883
165654,-0.649,0.141,1.571
165755,-0.135,-0.067,1.209
165856,0.498,-0.782,0.474
165957,0.623,-0.771,0.477
166058,0.729,-0.637,0.345
166159,0.739,-0.369,0.299
166260,0.746,-0.073,0.368
166361,0.616,-0.228,0.318
166462,0.279,0.043,0.554
166563,0.169,0.031,0.704
166664,0.133,-0.067,0.950
166765,-0.010,0.107,1.281
166866,-0.240,0.124,1.588
166967,-0.371,0.332,1.863
167068,-0.616,0.552,1.850
167169,-1.690,0.160,1.970
167270,-1.216,0.043,1.969
167371,-0.799,-0.033,1.458
167472,-0.600,-0.089,1.067
167573,-0.341,0.047,1.010
167674,-0.007,0.243,0.863
167775,0.403,0.441,0.224
167876,0.413,0.583,0.186
167977,0.596,0.371,0.384
168078,0.639,0.236,0.554
168179,0.534,0.154,0.571
168280,0.296,0.052,0.549
168381,-0.009,-0.056,1.099
168482,-0.135,-0.155,1.241
168584,-0.663,-0.677,1.970
168685,-0.722,-0.379,1.970
168786,-0.521,-0.404,1.970
168887,-0.189,-0.560,1.874
168988,0.311,-0.078,0.794
169089,0.392,-0.228,0.512
169190,0.560,-0.276,0.415
169291,0.665,-0.343,0.269
169392,0.769,-0.358,0.233
169493,0.842,-0.102,0.223
169594,0.636,-0.122,0.075
169695,0.631,0.058,0.087
169796,0.581,0.110,0.169
169897,0.528,-0.054,0.397
169998,0.283,0.018,0.523
170099,0.179,0.082,0.649
170200,-0.127,0.022,1.028
170301,-0.198,0.026,1.031
170402,-0.300,-0.065,1.076
170503,-0.478,-0.104,1.394
170604,0.102,-0.315,1.477
170705,0.547,-0.187,1.353
170806,0.775,0.629,0.754
170907,0.853,0.723,0.694
171008,0.897,0.659,0.685
171109,0.835,0.292,0.649
171210,0.751,-0.007,0.374
171311,0.790,-0.585,0.412
171412,0.715,-0.676,0.506
171513,0.636,-0.796,0.603
171614,0.569,-0.636,0.687
171715,0.432,-0.343,0.704
171816,0.005,0.186,1.228
171917,-0.203,0.227,1.394
172018,-0.567,0.203,1.669
172119,-0.741,-0.034,1.810
172220,-0.814,-0.323,1.965
172321,-0.686,-0.336,1.877
172422,-0.611,0.363,1.581
172523,-0.353,0.524,1.381
172624,-0.100,0.580,1.298
172725,0.001,0.566,1.244
172826,0.105,0.390,1.047
172927,0.225,0.467,0.508
173028,0.202,0.356,0.352
173129,0.180,0.141,0.317
173230,0.053,0.162,0.370
173331,-0.240,0.401,0.412
173432,-0.351,0.661,0.738
173533,-0.558,0.126,1.970
173634,-0.779,0.074,1.970
173735,-1.132,-0.060,1.970
173836,-1.441,-0.021,1.970
173937,-1.432,-0.070,1.970
174038,-0.414,-0.003,1.411
174139,-0.073,0.020,1.184
174240,0.132,-0.044,0.947
174341,0.168,-0.079,0.791
174442,0.205,-0.103,0.701
174543,0.592,-0.179,0.384
174644,0.583,-0.523,0.323
174745,0.541,-0.621,0.340
174846,0.412,-0.520,0.387
174947,0.408,-0.179,0.455
175048,0.375,-0.133,0.417
175149,0.016,-0.158,1.032
175250,-0.087,-0.247,1.103
175351,-0.368,-0.445,1.388
175452,-0.672,-0.636,1.775
175553,-0.695,-0.525,1.741
175654,-0.888,-0.367,1.970
175755,-0.579,0.480,1.744
175856,-0.264,0.727,1.494
175957,0.151,0.629,1.128
176058,0.391,0.590,0.890
176159,0.602,0.344,0.720
176260,0.678,0.165,0.563
176361,0.597,0.442,0.316
176462,0.556,0.553,0.387
176563,0.490,0.720,0.486
176664,0.444,0.858,0.483
176765,0.330,0.881,0.457
176866,0.262,0.758,0.465
176967,-0.259,0.043,0.962
177068,-0.430,-0.036,1.135
177174,0.748,0.926,0.452
177276,0.744,1.037,0.526
177377,0.663,0.942,0.510
177478,0.093,-0.026,0.686
177579,-0.009,-0.099,0.804
177680,0.066,-0.043,1.031
177781,0.010,0.098,1.147
177882,-0.094,0.387,1.183
177983,-0.325,-0.374,1.520
178084,-0.471,-0.174,1.599
178185,-0.557,-0.280,1.640
178286,-0.542,-0.185,1.699
178387,-0.416,-0.254,1.742
178488,-0.334,-0.386,1.599
178589,-0.051,-0.458,1.323
178690,0.548,-0.431,0.900
178791,0.791,-0.264,0.598
178892,0.870,-0.122,0.514
