Time(ms),Ax(g),Ay(g),Az(g)
177772,0.989,0.691,0.685
177973,0.481,-0.155,0.146
178174,0.295,-0.107,0.241
178375,-0.055,0.009,0.561
178576,-0.058,-0.053,0.964
178777,-0.038,0.414,1.184
178978,-0.599,-0.385,1.565
179179,-0.496,-0.491,1.913
179380,-0.121,0.003,1.573
179581,0.115,-0.015,1.048
179782,0.596,-0.475,0.449
179983,0.571,-0.289,0.165
180184,0.858,-0.028,0.452
180385,0.706,-0.166,0.589
180586,0.619,-0.008,0.880
180787,0.454,0.337,1.168
180988,-0.035,-0.016,1.557
181189,-1.084,0.164,1.767
181390,-0.852,0.237,1.827
181591,-0.119,0.725,1.596
181792,0.207,-0.087,1.152
181993,0.365,0.287,0.989
182194,0.257,0.584,0.329
182395,-0.201,0.468,0.463
182596,-0.212,0.149,0.792
182797,-0.236,0.594,1.364
182998,-0.614,0.460,1.970
183199,-1.488,0.110,1.970
183400,-0.689,0.094,1.970
183601,-0.368,0.532,1.311
183802,0.115,0.138,0.833
184003,0.336,0.001,0.449
184204,0.315,0.217,0.300
184405,0.163,0.375,0.434
184606,0.038,0.018,0.560
184807,-0.258,0.453,1.013
185008,-1.207,0.378,1.887
185209,-0.814,-0.605,1.512
185410,-0.336,-0.609,1.391
185611,0.339,-0.203,0.707
185812,0.396,-0.607,0.453
186013,0.645,-0.382,0.312
186214,0.604,-0.036,0.339
186415,0.353,-0.405,0.389
186616,0.214,-0.523,0.459
186817,-0.048,-0.242,0.714
187018,-0.237,-0.575,1.290
187219,-0.640,-0.733,1.730
187420,-0.784,-0.485,1.964
187621,0.015,-0.046,1.460
187822,0.547,-0.259,0.633
188023,0.846,-0.097,0.334
188224,0.605,0.458,0.336
188425,0.604,0.793,0.324
188626,0.485,0.378,0.681
188827,0.180,1.022,1.160
189028,-0.157,1.073,1.614
189229,-0.583,0.726,1.714
189430,-0.839,0.065,1.914
189631,-0.082,0.376,1.324
189832,0.273,0.241,1.008
190033,0.510,0.192,0.531
190234,0.394,0.816,0.460
190435,0.663,-0.009,0.355
190636,0.379,-0.215,0.486
190837,0.312,-0.565,0.724
191038,-0.017,-0.304,1.113
191239,-0.195,-0.728,1.332
191440,-0.186,-0.947,1.797
191641,0.160,-0.573,1.537
191842,0.740,-0.643,1.075
192043,1.034,-0.654,0.742
192244,1.078,-0.382,0.480
192445,1.215,-0.386,0.113
192646,1.060,-0.732,0.179
192847,0.750,-0.467,0.246
193048,0.675,-0.587,0.552
193249,0.083,-0.474,1.127
193450,-0.348,-0.084,1.795
193651,-0.758,0.226,1.610
193852,-0.425,-0.155,1.055
194053,-0.051,-0.468,0.856
194254,0.147,-0.238,0.168
194455,0.403,-0.418,-0.002
194656,1.212,-0.091,0.648
194857,0.928,-0.045,0.271
195058,0.671,0.114,0.256
195259,0.228,-0.207,0.392
195460,0.062,0.341,0.495
195661,-0.360,0.117,1.128
195862,-0.491,-0.392,1.613
196070,-0.056,-0.113,1.828
196271,-0.362,0.493,1.970
196472,-0.839,0.367,1.970
196673,-0.942,0.083,1.699
196874,-0.132,0.187,1.069
197075,-0.145,0.208,0.888
197276,0.139,0.048,0.405
197477,0.260,0.304,0.269
197678,0.231,0.232,0.333
197879,0.095,0.389,0.493
198080,-0.141,0.532,0.711
198281,-0.315,0.773,1.085
198482,-0.918,0.568,1.770
198683,-1.393,-0.794,1.793
198884,-0.758,-0.484,1.648
199085,0.062,-0.609,0.943
199286,0.286,-0.772,0.649
199487,0.278,-0.502,0.390
199688,0.786,-0.258,0.464
199889,0.540,-0.602,0.496
200090,0.401,-0.227,0.565
200291,0.257,-0.448,0.666
200492,-0.168,-0.884,0.803
200693,-0.565,-0.499,1.161
200894,-0.742,-0.621,1.953
201095,-0.344,-1.191,1.604
201296,0.345,-0.841,1.148
201497,0.544,-0.781,0.820
201698,0.473,-0.905,0.649
201899,0.885,-0.055,0.363
202100,0.670,0.167,0.350
202301,0.459,-0.097,0.545
202502,0.252,-0.081,0.538
202703,0.140,0.006,0.837
202904,-0.750,0.800,1.772
203105,-1.119,0.541,1.970
203306,-1.125,0.750,1.970
203507,-0.597,0.292,1.877
203708,0.288,-0.096,1.566
203909,0.359,0.914,0.209
204110,0.429,1.088,0.154
204311,0.590,0.346,0.036
204512,0.475,0.677,0.185
204713,0.467,0.779,0.279
204914,-0.075,0.611,0.754
205115,-0.342,0.664,1.330
205316,-0.892,0.791,1.667
205517,-1.700,0.172,1.970
205718,-1.591,0.331,1.970
205919,0.325,0.007,0.652
206120,0.328,0.096,0.813
206321,0.470,0.026,0.661
206522,0.463,0.506,0.426
206723,0.614,0.343,0.186
206924,0.492,0.514,0.220
207125,0.395,0.073,0.583
207326,0.127,0.220,1.032
207527,-0.205,-0.096,1.113
207728,-0.622,0.190,1.520
207929,-0.983,0.008,1.832
208130,0.359,-0.810,1.055
208331,0.620,-0.463,0.716
208532,0.634,-0.031,0.398
208733,0.835,0.081,0.340
208934,0.751,0.200,0.218
209135,0.826,-0.017,0.502
209336,0.726,-0.389,0.652
209537,0.338,-0.552,0.576
209738,-0.093,-0.688,0.727
209939,-0.242,-0.708,1.016
210140,-0.535,-0.708,1.970
210341,-0.085,-0.269,1.839
210542,0.539,-0.764,1.401
210743,0.821,-0.486,0.923
210944,0.913,-0.247,0.626
211145,1.111,-0.487,0.158
211346,1.024,-0.687,0.139
211547,0.959,-0.469,0.187
211748,0.814,-0.898,0.313
211949,0.319,-0.979,0.841
212150,-0.299,-0.070,1.773
212351,-0.711,-0.253,1.970
212552,-0.766,-0.312,1.970
212753,-0.509,-0.138,1.970
212954,0.061,-0.491,1.553
213155,0.303,-0.071,0.306
213356,0.600,-0.268,0.181
213557,0.892,-0.041,0.065
213758,1.015,-0.211,0.163
213959,1.031,-0.456,0.198
214160,0.905,-0.786,0.221
214361,0.474,0.019,1.078
214562,-0.049,0.120,1.731
214763,-0.242,0.233,1.945
214964,-0.791,0.183,1.970
215165,-0.743,0.046,1.831
215366,0.218,-0.094,0.870
215567,0.516,-0.468,0.699
215768,0.557,-0.450,0.456
215969,0.765,-0.114,0.294
216170,0.816,-0.281,0.024
216371,0.584,-0.105,0.196
216572,0.336,0.361,0.203
216773,0.294,0.334,0.713
216974,0.178,0.290,0.969
217175,-0.416,0.825,1.719
217376,-0.869,-0.139,1.490
217577,-0.376,-0.337,1.248
217778,0.100,-0.045,1.086
217979,0.633,-0.261,0.909
218181,0.918,0.661,0.616
218382,0.842,0.346,0.596
218583,0.553,0.579,0.609
218784,0.568,0.418,0.902
218985,0.373,0.388,0.966
219186,0.108,0.290,0.964
219387,0.089,0.177,1.547
219588,0.112,-0.172,1.602
219789,0.499,-0.083,1.301
219990,0.703,0.161,1.259
220191,0.886,0.131,0.965
220392,0.905,0.686,0.770
220593,0.787,-0.104,0.371
220794,0.711,0.078,0.255
220995,0.575,-0.048,0.230
221196,0.386,0.222,0.597
221397,0.199,0.341,0.860
221598,-0.227,-0.100,1.223
221799,-0.078,0.237,1.606
222000,-0.006,0.134,1.713
222201,0.137,0.276,1.678
222402,0.483,0.070,1.621
222603,0.766,0.055,0.721
222804,0.757,0.023,0.354
223005,0.687,-0.288,0.249
223206,0.566,-0.322,0.118
223407,0.603,-0.352,0.108
223608,0.342,-0.305,0.772
223809,0.186,-0.395,1.019
224010,-0.071,-0.263,1.337
224211,-0.421,-0.458,1.648
224412,-0.306,-0.191,1.738
224613,-0.722,-0.347,1.731
224814,-0.594,-0.182,1.522
225015,-0.036,-0.194,1.007
225216,0.544,-0.245,0.390
225417,0.518,-0.549,0.218
225618,0.723,-0.262,0.427
225819,0.635,0.083,0.596
226020,0.369,0.190,0.864
226221,0.289,0.046,1.062
226422,0.145,0.289,1.348
226623,-0.324,-0.278,1.811
226824,-1.001,0.217,1.970
227025,-0.698,0.355,1.946
227226,-0.513,0.184,1.761
227427,-0.191,-0.086,1.272
227628,0.045,-0.028,0.966
227829,0.633,0.617,0.569
228030,0.665,0.272,0.612
228231,0.339,0.725,0.627
228432,0.092,0.865,0.761
228633,-0.092,0.615,0.937
228834,-1.173,0.140,1.916
229035,-1.354,0.451,1.937
229236,-1.211,0.255,1.844
229437,-0.756,0.467,1.584
229638,-0.140,0.800,1.330
229839,0.123,0.174,0.680
230040,0.256,0.042,0.438
230241,0.274,0.524,0.393
230442,0.116,0.407,0.450
230643,-0.068,0.513,0.473
230844,-0.457,0.129,1.803
231045,-0.897,-0.147,1.970
231246,-1.342,-0.584,1.970
231447,-1.319,-0.130,1.970
231648,-0.890,-0.261,1.970
231849,0.264,0.077,1.000
232050,0.577,0.252,0.836
232251,0.712,-0.148,0.939
232452,0.808,-0.521,0.828
232653,0.447,-0.126,0.634
232854,0.340,-0.430,0.684
233055,-0.012,0.134,1.665
233256,-0.590,0.097,1.970
233457,-1.085,-0.008,1.970
233658,-1.307,-0.246,1.970
233859,-1.336,0.017,1.970
234060,-0.274,0.308,0.963
234261,0.049,0.367,0.626
234462,0.220,0.331,0.508
234663,0.335,0.403,0.334
234864,0.523,0.428,0.350
235065,0.161,0.502,0.413
235266,-0.054,1.029,0.561
235467,-0.029,0.843,0.837
235668,-0.657,0.608,1.714
235869,-1.521,0.852,1.970
236070,-1.118,-0.135,1.681
236271,-0.315,-0.189,1.168
236472,0.058,0.012,0.769
236673,0.158,-0.123,0.466
236874,0.212,-0.097,0.320
237075,0.754,0.002,0.456
237276,0.635,-0.356,0.245
237477,0.324,-0.540,0.271
237678,0.068,-0.077,0.194
237879,-0.209,-0.057,0.605
238080,-0.789,-0.919,1.345
238281,-1.005,-0.557,1.445
238482,-0.580,-0.871,1.496
238683,-0.080,-0.728,1.185
238884,0.291,-0.343,0.870
239085,0.433,-0.672,0.484
239286,0.847,-0.338,0.372
239487,0.879,-0.189,0.454
239688,0.737,-0.438,0.462
239889,0.519,-0.457,0.501
240090,0.423,-0.168,0.383
240291,-0.170,-0.178,1.334
240492,-0.275,-0.564,1.604
240693,-0.630,-0.569,1.842
240894,-0.691,-0.892,1.748
241095,0.057,-0.882,1.310
241296,0.767,-0.215,0.704
241497,0.839,0.026,0.564
241698,0.819,-0.246,0.433
241899,0.881,-0.103,0.334
242100,0.645,-0.346,0.299
242301,0.057,-0.132,0.514
242502,-0.045,0.100,0.803
242703,-0.191,0.244,1.233
242904,-0.322,-0.042,1.698
243105,-0.469,-0.112,1.960
243306,-1.013,0.598,1.970
243507,-0.251,0.052,1.711
243708,0.603,0.308,0.875
243909,0.762,0.248,0.688
244110,0.955,-0.197,0.520
244311,0.766,0.133,0.319
244512,0.514,0.549,0.270
244713,0.452,-0.011,0.308
244914,0.029,0.294,0.582
245115,-0.062,0.501,0.981
245316,-1.129,0.769,1.874
245517,-1.745,0.813,1.970
245718,-1.515,0.813,1.970
245919,-0.695,0.273,1.629
246120,-0.348,0.771,1.504
246321,0.506,0.565,0.828
246522,0.422,0.576,-0.010
246723,0.498,0.690,0.080
246924,0.595,0.970,0.235
247125,0.604,0.252,0.245
247326,0.289,0.743,0.453
247527,-0.322,1.133,1.030
247728,-0.573,0.680,1.297
247929,-1.464,0.743,1.960
248130,-1.698,0.792,1.970
248331,-1.343,0.333,1.823
248532,0.301,-0.266,1.108
248733,0.260,0.479,0.592
248934,0.191,0.375,0.531
249135,0.474,0.624,0.154
249336,0.519,0.961,0.015
249537,0.336,0.414,0.379
249738,0.058,0.358,0.604
249939,-0.115,0.821,0.709
250140,-0.387,0.710,1.027
250341,-0.903,0.599,1.649
250542,-0.562,-0.479,1.538
250743,-0.288,-0.260,1.673
250944,0.255,-0.405,0.818
251145,0.432,0.201,0.772
251346,0.409,0.238,0.611
251547,0.556,-0.094,0.244
251748,0.748,-0.078,0.379
251949,0.387,0.156,0.436
252150,0.343,-0.232,0.606
252351,0.144,0.129,0.844
252552,-0.200,0.143,0.940
252753,-0.600,-0.989,1.259
252954,-0.671,-1.058,1.483
253155,-0.072,-0.770,1.389
253356,0.438,-0.770,0.804
253557,0.385,-0.420,0.550
253758,1.139,-0.101,0.510
253959,1.136,-0.400,0.339
254160,0.842,-0.532,0.297
254361,0.430,-0.368,0.337
254562,0.527,-0.723,0.488
254763,-0.018,-0.845,1.291
254964,-0.367,-0.644,1.465
255165,-0.469,-1.112,1.559
255366,-0.637,-0.970,1.683
255567,-0.078,-0.865,1.560
255768,0.885,-0.573,0.758
255969,0.990,-0.405,0.560
256170,1.095,-0.617,0.387
256371,1.185,-0.734,0.135
256572,1.077,-0.746,0.491
256773,1.045,-0.685,0.270
256974,0.414,-0.757,0.861
257175,0.008,-0.647,1.307
257376,-0.053,-0.396,1.761
257577,-0.348,-0.585,1.970
257778,-0.705,-0.370,1.970
257979,0.173,-0.226,0.993
258180,0.456,0.021,0.620
258381,0.626,-0.024,0.351
258582,0.812,-0.126,0.193
258783,1.170,-0.058,0.154
258984,0.774,0.136,0.159
259185,0.677,0.145,0.355
259386,0.497,0.521,0.655
259587,0.260,0.320,0.991
259788,-0.315,0.469,1.750
259989,-0.793,0.025,1.284
260190,-0.101,-0.489,1.238
260391,0.498,-0.338,1.096
260592,0.683,0.026,0.870
260793,1.047,0.069,0.795
260994,0.949,0.795,0.625
261195,0.846,1.064,0.540
261396,0.641,0.775,0.585
261597,0.473,0.351,0.783
261798,0.134,0.439,0.928
261999,-0.027,0.421,1.580
262200,0.098,0.220,1.703
262401,0.045,-0.025,1.570
262602,0.716,0.648,1.033
262803,0.963,0.711,0.924
263004,0.396,-0.606,0.078
263205,0.566,-0.433,0.097
263406,0.469,-0.482,0.277
263612,-0.067,0.300,1.405
263813,-0.188,0.568,0.900
264014,0.331,-0.044,0.249
264215,0.405,0.074,0.168
264416,0.265,0.469,0.373
264617,-0.063,0.610,0.478
264818,0.093,0.425,0.664
265019,-0.354,0.770,1.245
265220,-0.460,0.023,0.906
265421,-0.020,0.539,0.742
265622,0.185,-0.094,0.961
265823,0.115,-0.119,1.345
266024,-0.026,0.013,0.901
266225,0.340,-0.121,1.033
266426,0.147,0.162,0.711
266627,0.090,0.388,0.913
266828,0.035,0.269,1.069
267029,0.056,0.214,1.081
267230,0.111,0.057,0.954
267431,0.314,0.218,0.756
267632,0.047,-0.108,0.841
267833,0.182,-0.191,0.824
268034,0.177,0.202,1.162
268235,0.198,-0.114,0.776
268436,0.129,-0.138,0.930
268637,0.095,0.046,0.936
268838,0.261,-0.264,0.856
269039,0.497,0.079,0.638
269240,-0.032,0.045,1.134
269441,0.328,-0.006,0.769
269642,0.282,-0.133,0.782
269843,-0.083,0.173,1.174
270044,0.170,-0.198,0.930
270245,-0.069,-0.126,1.195
270446,0.421,-0.084,0.694
270647,0.117,0.121,0.999
270848,0.293,-0.027,0.757
271049,0.115,0.088,1.029
271250,0.027,-0.010,1.058
271451,0.118,-0.038,1.028
271652,-0.002,-0.018,1.127
271853,0.181,0.052,0.924
272054,0.161,0.069,0.916
272255,0.269,-0.064,0.831
272456,0.103,0.032,0.990
272657,0.066,-0.019,0.995
272858,0.087,0.032,1.007
273059,-0.070,0.045,1.158
273260,0.155,-0.066,0.941
273461,0.196,0.021,0.916
273662,-0.067,0.027,1.156
273863,0.185,0.005,0.905
274064,0.064,0.038,1.039
274265,0.047,0.043,1.057
274466,0.068,0.006,1.036
274668,0.209,0.024,0.897
274869,0.062,0.010,1.059
275070,0.147,-0.020,0.966
275271,0.079,0.006,1.025
275472,0.150,0.018,0.982
275673,0.114,0.016,0.968
275874,0.062,0.019,1.024
276075,0.105,0.016,1.005
276276,0.056,0.004,1.022
276477,0.076,0.006,1.015
276678,0.120,0.012,0.991
276879,0.065,0.026,1.016
277080,0.115,0.017,1.001
277281,0.051,0.020,1.056
277482,0.085,0.018,0.991
277683,0.109,0.012,0.995
277884,0.090,0.024,1.017
278085,0.054,0.007,1.022
278286,0.148,0.021,0.967
278487,0.107,0.031,0.999
278688,0.083,0.016,0.996
278889,0.083,0.009,1.026
279090,0.075,0.008,1.028
279291,0.067,0.008,1.012
279492,0.104,0.016,1.026
279693,0.083,0.014,1.016
279894,0.086,0.015,1.007
