Time(ms),Ax(g),Ay(g),Az(g)
45055,-0.049,-0.235,0.668
45106,-0.443,1.157,1.793
45157,-0.355,-0.155,1.570
45208,-1.069,-0.088,1.853
45259,-0.778,0.114,1.804
45310,0.541,-0.284,0.970
45361,0.477,0.037,1.424
45411,0.933,-0.009,0.155
45463,0.324,0.077,0.298
45513,0.749,-0.205,0.154
45565,0.179,-0.502,0.655
45616,0.338,0.427,0.925
45667,-0.836,-0.032,1.970
45717,-0.156,0.471,1.340
45769,-0.916,0.702,1.749
45820,-0.316,-0.575,1.775
45871,0.490,0.059,0.753
45921,0.288,0.055,0.962
45973,1.175,-0.312,0.489
46023,0.229,0.039,0.505
46079,0.085,0.517,1.715
46130,-0.222,0.457,1.243
46181,-0.143,0.007,1.349
46232,0.448,-0.116,0.696
46283,0.611,0.530,0.666
46333,0.490,-0.004,0.164
46385,-0.040,0.456,0.405
46436,0.029,-0.585,1.060
46487,-0.429,0.325,1.922
46537,-0.668,0.176,1.722
46589,-0.199,-0.888,1.383
46639,0.210,-0.347,1.252
46691,0.667,-0.537,0.629
46741,0.775,0.876,0.828
46793,0.680,0.106,0.296
46844,0.963,-0.286,0.477
46895,0.306,0.565,0.206
46945,-0.042,0.500,0.515
46997,-0.340,-0.387,1.609
47047,-0.620,0.216,1.970
47099,-0.579,-0.229,1.970
47149,-0.353,-0.112,1.220
47201,0.087,-0.226,0.576
47252,0.491,-0.638,0.344
47308,-1.083,0.606,1.970
47359,-0.628,-0.685,1.803
47410,-0.845,0.646,1.970
47460,0.236,-0.305,0.491
47512,0.016,-0.010,0.809
47562,1.305,-0.073,0.900
47614,0.433,-0.212,0.455
47664,0.705,0.823,0.694
47716,0.005,-0.161,0.659
47767,0.143,-0.196,1.210
47818,-0.409,0.918,1.571
47869,-0.593,0.112,1.691
47920,0.145,-0.770,1.184
47971,-0.737,0.571,1.845
48022,0.886,-0.549,0.551
48072,0.472,0.404,1.122
48124,0.986,-0.419,0.152
48174,0.373,-0.175,0.250
48226,0.401,0.458,0.614
48277,0.017,-0.596,0.830
48328,-0.012,0.825,1.275
48378,-0.955,-0.256,1.919
48430,-0.441,-0.379,1.552
48480,0.243,-0.171,1.140
48535,0.169,0.335,0.513
48587,0.317,0.074,0.773
48638,-0.500,-0.343,1.522
48688,-0.153,-0.127,1.131
48740,-1.187,-0.064,1.970
48790,0.048,0.335,1.642
48842,-0.285,0.693,1.088
48892,0.214,-0.483,1.186
48944,0.516,0.390,0.582
48994,0.452,0.176,0.745
49046,0.664,-1.028,0.874
49096,0.016,0.438,0.920
49148,-0.072,0.022,1.333
49198,-1.537,0.673,1.970
49250,-0.687,-0.463,1.543
49300,0.510,-0.573,0.841
49352,0.806,0.317,1.060
49402,0.624,0.175,0.318
49454,0.552,-0.652,0.113
49504,0.644,0.803,0.283
49556,0.634,-0.155,0.638
49606,0.156,0.272,0.419
49658,-0.422,0.779,0.914
49708,-0.388,-0.723,1.932
49764,0.466,0.146,0.368
49816,0.781,-0.477,0.443
49867,-0.128,0.692,0.644
49918,0.214,0.105,0.856
49969,-0.642,-0.618,1.407
50020,-1.211,0.359,1.970
50071,-0.233,-0.240,1.787
50122,-0.355,0.090,1.065
50173,0.280,-0.302,0.366
50223,0.435,-0.193,0.420
50275,0.715,0.989,0.567
50325,0.409,-0.290,0.510
50377,-0.141,-0.350,0.667
50427,-0.200,1.212,1.618
50479,0.022,-0.581,1.569
50529,-1.258,-0.043,1.872
50581,-1.020,-0.107,1.809
50632,0.647,-0.640,1.007
50683,0.133,0.641,1.169
50734,0.857,-0.355,0.353
50785,0.288,0.209,0.410
50836,0.890,-0.357,0.407
50887,0.427,0.028,0.428
50938,0.346,0.617,0.954
50997,0.411,-0.174,0.385
51048,0.314,-0.136,0.770
51099,0.176,0.639,1.214
51149,-0.711,-0.331,1.675
51201,-0.168,0.031,1.891
51252,0.039,0.048,1.377
51303,-0.646,-0.770,1.877
51354,0.687,0.238,0.224
51405,0.361,0.111,0.928
51455,1.157,-1.044,0.330
51507,0.314,0.718,0.806
51558,0.462,-0.206,0.461
51609,-0.648,0.585,1.138
51660,-0.579,-0.252,0.950
51711,-0.551,-0.437,1.571
51761,0.251,0.573,1.556
51813,0.284,-0.382,1.074
51864,0.430,-0.207,0.768
51915,0.626,0.407,0.398
51966,0.744,-0.264,0.600
52017,0.372,-0.042,0.457
52067,-0.178,0.678,1.177
52119,0.114,-0.896,1.365
52169,-1.374,0.761,1.970
52221,-0.507,-0.058,1.327
52272,-0.596,-0.250,1.446
52323,0.873,0.516,1.091
52374,0.740,-0.425,0.590
52425,0.896,0.771,0.691
52475,0.623,0.146,0.362
52527,0.773,-0.426,0.350
52577,-0.093,0.512,0.693
52629,-0.681,0.745,1.008
52680,-0.621,-0.675,1.459
52731,-0.941,0.247,1.970
52781,0.165,-0.677,1.666
52833,-0.182,-0.069,0.874
52884,0.937,-0.268,0.731
52935,0.489,-0.509,0.529
52985,0.717,1.124,0.626
53037,0.175,-0.500,0.278
53088,0.009,-0.166,0.464
53139,-0.193,0.919,1.411
53189,0.182,-0.321,1.304
53241,-1.197,-0.149,1.970
53292,-0.780,0.061,1.390
53343,0.565,-0.526,1.133
53393,0.210,0.255,0.922
53448,0.679,0.920,0.500
53499,-0.092,-0.130,0.943
53550,-0.340,-0.371,1.251
53600,-1.248,1.090,1.970
53652,-0.720,-0.869,1.970
53702,-0.458,0.122,1.668
53754,-0.442,0.520,1.515
53804,1.155,-0.721,0.330
53856,0.569,0.439,1.005
53907,0.953,-0.158,0.159
53958,-0.152,0.408,0.513
54008,0.443,-0.087,0.711
54060,-0.325,-0.290,1.412
54111,0.038,0.233,1.274
54162,-1.326,-0.151,1.970
54213,-0.572,-0.230,1.788
54264,-0.011,0.546,1.154
54314,0.065,-0.387,1.474
54366,0.938,0.289,0.251
54416,0.423,0.819,0.584
54468,0.878,-1.059,0.501
54518,0.368,0.572,1.020
54570,0.211,0.072,1.079
54621,-1.508,0.080,1.557
54676,0.747,-0.381,0.533
54727,0.596,0.562,0.410
54778,-0.029,0.269,0.440
54828,0.171,-0.492,0.772
54880,-0.173,0.195,1.970
54930,-0.700,0.184,1.925
54982,-1.737,0.225,1.874
55032,-0.004,-0.418,0.883
55084,0.849,-0.523,0.710
55135,0.912,1.147,0.737
55186,0.480,0.236,0.310
55236,0.758,-0.730,0.476
55288,0.453,0.948,0.726
55338,0.260,-0.077,0.817
55390,-0.381,-0.581,1.416
55440,-0.805,0.234,1.927
55492,-0.230,-0.293,1.876
55542,-0.828,0.563,1.970
55594,0.262,-0.424,0.535
55644,0.329,-0.385,0.311
55696,1.188,-0.036,0.837
55746,0.604,-0.182,0.536
55798,0.047,-0.234,0.573
55849,-0.100,0.171,0.764
55905,0.157,0.027,0.421
55956,1.038,-0.350,0.438
56007,0.586,-0.482,0.195
56057,0.717,1.123,0.572
56109,-0.094,-0.092,0.976
56159,-0.136,0.021,0.939
56211,-1.092,0.844,1.937
56262,-0.221,-0.490,1.765
56313,-0.429,-0.045,1.713
56364,-0.553,0.258,1.510
56415,1.095,-0.281,0.554
56465,0.612,0.187,1.243
56517,0.945,-0.203,0.105
56568,0.343,0.207,0.239
56619,0.529,0.079,0.152
56669,0.012,-0.554,0.964
56721,0.235,0.349,1.137
56771,-1.272,-0.175,1.970
56823,-0.425,-0.233,1.806
56874,-0.740,0.509,1.578
56925,-0.073,-0.671,1.621
56975,0.669,0.362,0.116
57027,0.451,0.211,0.671
57077,1.094,-0.658,0.416
57134,-0.196,0.436,1.330
57185,-0.126,0.127,1.465
57236,0.342,0.379,0.366
57286,0.694,0.298,0.582
57338,0.506,0.000,0.105
57388,0.159,0.302,0.535
57440,0.132,-0.341,1.040
57491,-0.242,0.290,1.678
57542,-0.717,0.162,1.497
57593,-1.460,-0.269,1.745
57644,0.465,0.107,1.364
57694,0.558,-0.490,0.709
57746,0.731,0.943,0.936
57796,0.456,0.585,0.411
57848,0.937,-0.451,0.624
57899,0.166,0.742,0.316
57950,-0.128,0.372,0.605
58000,-0.478,-0.458,1.690
58052,-0.614,0.213,1.970
58103,-0.290,-0.214,1.731
58154,0.013,-0.228,1.021
58204,0.118,-0.417,0.375
58256,0.661,-0.509,0.531
58307,0.627,0.806,0.765
58363,0.368,-0.532,1.178
58414,-0.162,0.486,1.436
58465,0.416,-0.604,0.123
58515,0.276,-0.134,0.520
58567,1.160,0.771,0.687
58617,0.050,-0.544,0.499
58669,0.239,0.410,0.719
58720,-0.127,0.188,1.268
58771,0.095,-0.070,1.409
58822,-1.258,0.437,1.526
58873,-0.792,0.106,1.498
58923,-0.166,-0.446,1.444
58975,0.081,0.362,1.763
59025,0.961,-0.229,0.392
59077,0.417,0.180,0.479
59127,0.768,-0.251,-0.062
59179,0.315,-0.591,0.371
59230,0.587,0.283,0.667
59281,-0.455,-0.569,1.528
59332,-0.049,0.912,1.187
59383,-1.653,0.435,1.970
59433,-0.429,-0.561,1.951
59485,0.151,-0.163,1.275
59535,0.284,-0.006,1.087
59591,-0.141,-0.146,0.827
59642,-0.610,-0.485,1.197
59693,0.003,0.314,1.600
59744,-0.583,0.513,1.708
59795,-0.293,0.237,1.880
59845,0.413,0.100,0.924
59897,0.306,0.258,0.808
59947,0.626,0.347,0.123
59999,0.114,0.753,0.204
60049,0.499,-0.776,0.672
60101,0.191,0.531,1.300
60151,-0.009,0.055,1.401
60203,-1.343,-0.692,1.765
60254,-0.388,-0.555,1.494
60305,0.452,-0.768,0.846
60356,0.730,0.327,0.752
60407,0.585,0.285,0.452
60457,0.954,-0.414,0.468
60509,0.350,0.106,0.538
60559,0.231,0.456,0.520
60611,-0.150,-0.479,1.237
60661,-0.382,0.636,1.696
60713,-0.514,-0.577,1.854
60763,-0.522,0.001,1.441
60819,0.782,-0.621,0.694
60870,0.116,0.931,0.790
60921,-0.339,0.328,0.904
60971,-0.302,0.052,1.378
61023,-1.105,0.242,1.970
61073,0.147,-0.468,1.239
61125,-0.649,0.538,1.680
61175,0.388,-0.777,0.356
61227,0.511,-0.181,0.500
61277,1.090,0.382,0.744
61329,0.238,-0.216,0.394
61380,-0.122,-0.371,0.684
61431,-0.182,0.448,1.042
61482,-0.072,-0.406,1.500
61533,-0.800,-0.183,1.680
61583,-1.216,0.247,1.822
61635,0.737,-0.293,0.925
61685,-0.190,0.424,1.625
61737,0.926,-0.552,0.345
61788,0.481,0.404,0.547
61839,0.829,-0.193,0.535
61890,0.153,-0.131,0.381
61941,0.194,0.712,1.052
61991,-0.216,-0.425,1.289
62047,0.558,-0.081,1.000
62098,1.047,-0.318,0.142
62149,0.653,-0.302,0.963
62199,0.818,-0.012,0.442
62251,-0.282,-0.062,0.790
62301,-0.004,0.199,0.688
62353,-0.543,-0.742,1.719
62404,-0.040,0.423,1.709
62455,-0.707,0.217,1.809
62505,-0.205,-0.669,1.631
62557,0.390,0.696,0.143
62608,0.468,-0.302,0.614
62659,0.904,0.204,0.432
62709,0.222,0.126,0.917
62761,0.230,-0.496,0.716
62811,-0.813,0.721,1.844
62863,-0.804,-0.163,1.417
62913,-1.325,-0.381,1.788
62965,0.343,0.141,1.510
63016,0.456,-0.690,0.968
63067,0.652,0.296,0.845
63117,0.401,0.614,0.265
63169,0.927,-0.695,0.541
63219,0.336,0.407,0.338
63271,-0.346,0.454,1.866
63323,-0.289,-0.645,1.642
63374,-1.382,0.548,1.970
63424,0.373,-0.820,1.001
63476,0.100,-0.481,0.802
63526,0.784,0.778,0.720
63578,0.547,-0.148,0.283
63629,0.522,0.096,0.290
63680,0.329,0.535,0.621
63730,0.283,0.295,0.929
63782,-0.426,0.197,1.216
63833,-0.811,0.778,1.615
63884,0.241,-0.651,1.493
63934,-0.437,0.224,1.970
63986,0.470,-0.363,0.431
64036,0.168,0.293,0.891
64088,1.123,-0.148,0.735
64139,0.380,-0.425,0.558
64190,0.628,0.830,0.685
64241,-0.123,-0.083,0.914
64292,-0.016,-0.017,1.261
64343,-0.969,0.636,1.805
64394,-0.564,-0.075,1.830
64444,0.506,-0.323,0.975
64499,0.326,-0.071,0.181
64551,0.445,0.455,0.915
64602,-0.272,0.242,1.695
64652,-0.165,0.302,1.259
64704,-1.765,0.381,1.970
64754,-0.467,-0.946,1.957
64806,0.173,0.177,0.668
64856,-0.024,0.385,1.050
64908,1.035,-0.828,0.242
64958,0.227,0.206,0.806
65010,0.771,-0.455,0.255
65060,0.198,0.374,0.847
65112,0.166,-0.049,0.792
65162,-0.764,-0.614,1.316
65214,-0.106,-0.220,1.296
65264,-0.124,-0.321,1.763
65316,0.036,0.083,1.679
65367,-0.221,0.530,0.832
65418,0.263,-0.556,0.884
65468,0.767,0.480,0.367
65520,0.582,0.432,0.541
65570,0.509,-0.911,0.557
65622,-0.184,0.495,1.814
65672,-0.145,-0.307,1.425
65728,0.363,0.741,0.298
65779,0.973,-0.422,0.458
65830,0.602,0.207,0.399
65881,0.145,0.431,0.406
65932,0.078,-0.283,1.344
65982,-0.215,0.032,1.806
66034,-0.757,-0.102,1.970
66084,-1.592,0.075,1.970
66136,0.024,-0.367,0.911
66186,0.498,-0.602,0.522
66238,0.825,0.674,0.735
66288,0.572,-0.106,0.419
66340,0.625,-0.718,0.295
66390,0.329,0.700,0.634
66442,0.428,-0.214,0.961
66492,-0.454,-0.116,1.351
66544,-0.752,0.223,1.466
66595,-0.090,-0.178,1.783
66646,-0.426,0.227,1.459
66696,0.450,-0.014,0.791
66748,0.244,-0.118,0.516
66798,1.039,0.296,0.567
66850,0.651,-0.311,0.350
66900,0.326,0.489,0.893
66956,0.796,-0.490,0.893
67007,0.479,0.249,1.609
67058,0.868,-0.174,0.436
67109,0.537,0.130,0.307
67160,0.839,-0.176,0.178
67210,0.323,-0.539,0.509
67262,0.115,0.903,1.109
67312,-0.343,-0.306,1.447
67364,-0.268,0.082,1.280
67414,-1.638,0.668,1.970
67466,-0.379,-0.291,1.925
67516,0.401,0.013,0.387
67568,0.090,0.372,0.695
67618,1.061,-0.263,0.293
67670,0.703,-0.208,0.925
67721,0.976,-0.617,0.312
67772,-0.242,0.525,0.743
67823,-0.065,0.505,0.922
67874,-0.915,-0.679,1.448
67924,0.062,-0.035,1.476
67976,0.155,0.375,1.275
68026,-0.011,0.537,1.537
68078,0.066,0.143,0.610
68129,0.578,-0.113,0.595
68184,0.050,-0.023,1.391
68235,-0.920,-0.577,1.609
68286,0.385,0.378,1.537
68336,0.432,-0.497,0.915
68388,0.725,0.315,0.749
68439,0.467,0.356,0.282
68490,0.755,-0.402,0.321
68540,0.294,0.038,0.293
68592,-0.313,0.963,0.841
68642,0.135,-0.435,1.314
68694,-1.118,0.402,1.970
68744,-0.762,-0.493,1.857
68796,-0.832,0.127,1.651
68847,0.858,-0.223,1.085
68898,0.672,-0.391,0.446
68949,0.924,0.991,0.656
69000,0.632,0.019,0.349
69050,0.572,-0.294,0.073
69102,-0.076,0.818,0.859
69152,-0.206,0.696,0.804
69204,-0.705,-0.133,1.501
69255,-1.031,0.452,1.970
69306,0.263,-0.576,1.320
69356,-0.191,0.364,1.730
69412,0.082,-0.459,0.596
69463,-0.443,0.934,1.336
69514,0.112,-0.573,1.437
69565,-0.812,-0.262,1.324
69616,-0.734,0.259,1.970
69666,0.800,-0.343,1.229
69718,0.066,0.517,1.034
69768,0.696,-0.408,0.043
69820,0.375,0.096,0.310
69871,0.965,-0.185,0.516
69922,0.133,-0.269,0.660
69972,0.267,0.720,0.900
70024,-0.592,0.531,1.831
70075,-0.484,-0.625,1.899
70126,-1.239,0.187,1.970
70176,-0.797,-0.078,1.970
70228,1.255,0.120,0.631
70279,0.112,0.666,0.886
70330,1.026,-0.698,0.030
70380,0.646,0.411,0.735
70432,0.769,-0.254,0.387
70482,-0.382,0.367,0.824
70534,-0.211,0.123,1.132
70584,-0.806,-0.457,1.930
70640,0.408,0.394,0.556
70691,0.748,-0.592,0.194
70742,0.370,-0.293,0.853
70793,0.392,-0.213,0.806
70844,-0.341,0.354,0.893
70894,-0.388,0.465,1.023
70946,-0.051,-0.984,1.448
70997,0.001,0.047,1.607
71048,0.503,-0.054,0.890
71099,0.490,-0.597,0.472
71150,0.405,0.861,0.224
71200,0.824,-0.425,0.453
71252,0.308,-0.062,0.457
71302,-0.132,0.332,0.486
71354,-0.120,-0.362,1.643
71404,-1.856,0.374,1.970
71456,-0.729,0.138,1.888
71506,0.059,-0.301,1.114
71558,0.933,0.308,0.787
71608,0.811,-0.397,0.623
71660,0.894,0.345,0.568
71710,0.423,0.211,0.315
71762,0.661,-0.616,0.465
71813,-0.220,0.517,0.868
71869,0.802,-0.555,0.585
71920,0.983,1.043,0.635
71971,0.321,-0.359,0.313
72021,0.431,0.094,0.468
72073,0.210,0.713,1.004
72124,0.240,-0.065,1.246
72175,-0.866,0.232,1.398
72225,-0.779,0.108,1.503
72277,0.416,-0.301,1.251
72327,-0.050,0.031,1.970
72379,0.683,0.001,0.529
72430,0.519,0.012,0.274
72481,0.832,-0.250,0.128
72531,0.450,-0.583,0.320
72583,0.170,0.716,0.877
72634,-0.093,-0.341,1.079
72685,-0.319,-0.248,1.360
72736,-1.092,0.098,1.970
72787,-0.651,-0.773,1.968
72837,0.496,0.269,0.478
72889,0.032,0.206,0.949
72940,1.165,-0.142,0.444
72991,0.536,-0.066,0.957
73041,1.010,-0.384,0.101
73098,-0.344,-0.215,1.365
73149,0.030,-0.089,1.303
73200,1.021,0.129,0.392
73250,0.263,0.510,0.537
73302,0.910,-0.665,0.276
73352,0.326,-0.008,0.736
73404,0.433,-0.097,0.864
73455,-1.052,-0.421,1.341
73506,-0.396,0.517,1.023
73556,0.060,-1.244,1.459
73608,0.704,0.618,1.124
73658,0.641,0.430,0.782
73710,0.654,-0.443,0.562
73761,0.272,0.304,0.047
73812,0.782,-0.088,0.495
73863,0.375,-0.144,0.842
73914,-0.275,0.363,0.609
73964,-0.318,-0.450,1.585
74016,-1.772,0.342,1.970
74066,-0.698,0.079,1.915
74118,0.042,-0.682,0.936
74168,0.883,0.643,0.787
74220,0.760,-0.603,0.451
74270,0.689,0.014,0.305
74326,-0.693,-0.718,1.930
74377,-1.479,0.523,1.970
74428,0.062,-0.294,0.973
74478,0.329,-0.637,0.382
74530,1.102,0.032,0.899
74580,0.764,-0.271,0.362
74632,0.475,-0.244,0.123
74683,0.344,0.063,0.448
74734,0.467,-0.278,0.980
74784,-0.352,0.474,1.053
74836,-0.469,0.523,1.317
74887,0.077,-0.499,1.594
74938,-0.794,0.344,1.970
74988,0.728,-0.423,0.863
75040,0.303,0.195,0.358
75091,0.735,-0.368,0.190
75142,0.440,-0.630,0.118
75192,0.615,0.757,0.754
75244,0.229,-0.602,0.622
75294,-0.165,0.076,1.005
75346,-1.867,0.229,1.954
75396,-0.240,-0.467,1.821
75448,0.164,-0.046,1.319
75499,-0.737,0.254,1.888
75554,0.373,-0.101,0.338
75605,0.011,-0.539,1.214
75656,-0.080,0.539,1.433
75706,-1.427,0.705,1.970
75758,-0.549,-0.503,1.834
75808,-0.662,0.007,1.597
75860,-0.075,-0.145,1.378
75911,1.007,0.052,0.499
75962,0.270,0.219,0.636
76012,0.837,-0.872,0.367
76064,0.217,0.679,1.258
76115,0.453,-0.360,0.933
76166,-0.931,0.423,1.398
76216,-0.406,-0.378,1.308
76268,0.041,-0.826,1.258
76318,0.853,0.568,1.054
76370,0.359,0.451,0.251
76420,0.587,-0.454,0.529
76472,0.615,0.263,0.296
76522,0.672,-0.185,0.460
76574,0.598,0.010,0.808
76625,-0.423,0.600,1.230
76676,-0.661,-0.416,1.970
76726,-1.461,0.312,1.970
76782,0.608,-0.474,0.169
76833,0.414,0.282,0.533
76884,0.691,-0.276,0.612
76934,-0.301,-0.036,0.867
76986,-0.497,0.630,1.030
77036,-0.682,-0.383,1.970
77088,-1.147,0.222,1.970
77138,-0.047,-0.070,1.371
77190,0.209,-0.198,0.606
77241,0.957,0.610,0.635
77292,0.843,-0.517,0.422
77342,0.749,0.100,0.428
77394,0.093,1.018,0.648
77444,0.423,-0.633,0.736
77496,-0.368,0.275,1.384
77546,-0.198,-0.057,1.227
77598,-0.518,-0.380,1.601
77648,-0.431,0.072,1.970
77700,0.544,-0.340,1.037
77751,0.176,0.314,0.531
77802,0.831,-0.370,0.223
77853,0.469,-0.004,0.115
77904,0.839,0.429,0.603
77954,0.135,-0.111,1.046
78008,-0.957,0.166,1.970
78059,0.208,-0.158,1.114
78110,-0.109,0.584,1.066
78160,0.865,-0.419,0.364
78212,0.538,0.053,0.804
78262,1.193,-0.790,0.318
78314,0.329,0.802,0.489
78364,0.394,0.060,0.436
78416,-0.215,-0.128,0.646
78467,-0.006,0.166,1.128
78518,-0.709,0.082,1.970
78568,0.080,0.479,1.662
78620,-0.539,0.066,1.345
78670,-0.061,-0.135,1.251
78722,0.534,0.201,0.460
78772,0.390,0.602,0.735
78824,0.778,-0.802,0.431
78875,0.129,0.122,0.591
78926,0.134,-0.327,1.232
78976,-1.555,0.386,1.775
79028,-0.712,0.416,1.602
79078,0.173,-1.199,1.070
79130,0.912,0.750,1.078
79181,0.826,-0.146,0.699
79236,-1.027,0.225,1.970
79287,-0.621,-0.153,1.970
79338,-1.707,0.509,1.970
79389,-0.456,-0.279,1.223
79440,0.465,-0.808,0.487
79490,0.869,0.305,0.887
79542,0.847,0.286,0.423
79592,0.926,0.258,0.554
79644,0.307,0.752,0.152
79694,0.465,-0.267,0.698
79746,-0.120,-0.077,1.130
79797,-0.491,0.765,1.228
79848,-0.554,-0.679,1.943
79898,-1.404,0.018,1.970
79950,0.086,-0.207,1.197
80000,0.235,-0.163,0.401
80052,0.816,-0.450,0.683
80103,0.839,-0.157,0.386
80154,0.668,0.420,0.498
80204,0.368,-0.010,0.494
80256,0.266,-0.445,0.875
80306,-0.689,0.141,1.733
80358,-0.196,0.014,1.480
80409,-0.545,-0.247,1.560
80464,0.647,-0.595,0.377
80515,0.934,0.680,0.629
80566,0.155,0.028,0.921
80617,-0.192,-0.451,1.150
80668,-1.288,0.656,1.770
80718,-0.361,-0.349,1.851
80770,0.505,0.084,0.958
80821,-0.759,0.389,1.655
80872,0.976,-0.356,0.391
80922,0.420,-0.310,0.921
80974,1.095,-0.435,0.208
81024,0.191,0.666,0.306
81076,0.561,0.245,0.128
81127,-0.183,-0.774,0.649
81178,0.008,0.215,1.211
81229,-0.391,-0.238,1.919
81280,-0.112,0.015,1.710
81330,-0.879,0.169,1.771
81382,-0.290,-0.340,1.343
81432,0.953,0.594,0.667
81484,0.365,0.123,0.834
81534,0.646,-0.311,0.206
81586,0.374,-0.230,1.157
81637,0.379,-0.596,0.758
81692,0.318,0.122,0.606
81744,0.759,0.361,0.584
81795,0.426,-0.102,0.671
81846,-0.165,0.588,0.475
81897,0.020,-0.737,1.287
81947,-0.421,0.004,1.970
81999,-0.704,0.030,1.970
82049,-0.494,-0.655,1.348
82101,-0.046,-0.186,0.958
82151,0.600,-0.967,0.497
82203,0.968,0.411,0.648
82254,0.849,0.355,0.383
82305,0.765,-0.586,0.313
82356,0.243,0.258,0.843
82407,0.211,0.410,0.742
82457,-0.459,-0.206,1.324
82509,-1.251,-0.358,1.970
82559,-0.437,-0.455,1.901
82611,-0.264,0.249,1.278
82661,0.098,-0.015,0.822
82713,0.356,-0.506,0.244
82763,0.993,0.846,0.524
82815,0.722,-0.494,0.350
82865,0.433,-0.121,0.389
82920,0.334,-0.822,1.406
82972,-0.320,0.225,1.970
83023,0.499,-0.157,0.365
83074,0.451,-0.313,0.246
83125,1.116,-0.088,0.488
83175,0.512,-0.206,0.399
83227,0.062,0.112,0.824
83278,-0.046,0.228,1.180
83329,-0.131,-0.390,1.615
83379,-1.774,0.390,1.970
83431,-0.969,0.088,1.970
83481,0.628,-0.121,0.588
83533,-0.246,0.711,1.197
83583,1.098,-0.587,0.377
83635,0.645,0.449,0.601
83685,1.132,-0.308,0.272
83737,0.012,0.302,0.363
83788,0.114,0.094,0.720
83839,-0.171,-0.916,0.948
83889,0.046,0.401,1.444
83941,-1.289,0.166,1.608
83991,-0.230,-0.088,1.746
84043,0.306,0.041,1.003
84094,-0.211,-0.221,1.286
84148,-0.010,0.282,0.801
84200,-0.742,-0.774,1.492
84251,-0.148,-0.168,1.237
84301,-0.107,0.127,1.513
84353,0.249,-0.240,1.240
84403,0.312,0.456,0.539
84455,0.587,-0.403,0.493
84505,0.504,0.448,0.242
84557,0.179,0.397,0.638
84608,-0.064,-0.729,1.095
84659,-0.342,0.168,1.666
84709,-0.603,-0.132,1.917
84761,-0.994,0.299,1.686
84811,-0.354,-0.436,1.116
84863,0.458,-0.729,0.484
84913,0.999,0.380,0.772
84965,0.761,0.247,0.374
85015,0.607,-0.769,0.183
85067,0.202,0.194,0.636
85118,0.450,-0.145,0.786
85169,-0.181,-0.180,1.147
85220,-0.579,0.858,1.302
85271,-0.552,-0.537,1.970
85321,-0.664,0.239,1.836
85377,0.656,-0.528,0.435
85428,0.137,0.749,0.694
85479,0.141,0.267,1.101
85530,-0.346,0.254,1.319
85581,-1.023,0.520,1.611
85632,0.028,-0.502,1.631
85683,-0.474,-0.312,1.970
85734,0.634,0.097,0.543
85785,0.440,0.000,0.321
85835,0.882,-0.176,0.336
85887,0.630,-0.589,0.456
85937,0.870,0.677,0.672
85989,0.070,0.103,0.925
86039,-0.158,-0.372,1.206
86091,-1.384,0.694,1.856
86141,-0.386,-0.233,1.890
86193,0.475,-0.014,0.935
86244,-0.677,0.490,1.573
86295,0.957,-0.270,0.451
86345,0.669,0.000,0.755
86397,1.092,-0.295,0.243
86448,0.211,0.658,0.361
86499,0.338,-0.094,0.685
86549,-0.184,-0.739,0.691
86606,0.155,0.477,0.592
86657,1.165,-0.723,0.233
86708,0.701,-0.130,0.939
86758,0.663,0.094,0.603
86810,-0.079,0.839,0.842
86860,-0.079,0.433,0.972
86912,-0.605,-1.069,1.751
86963,-0.051,0.139,1.536
87014,-0.115,0.271,1.493
87065,0.191,-0.436,1.045
87116,0.149,0.124,0.528
87167,0.702,0.259,0.576
87218,0.495,0.076,0.669
87269,-0.059,0.705,0.404
87320,0.045,-0.655,1.176
87371,-1.245,0.307,1.970
87422,-0.667,-0.084,1.950
87472,-0.760,-0.408,1.561
87524,-0.067,-0.227,1.029
87574,0.469,-0.910,0.552
87626,0.904,0.398,0.747
87676,0.776,0.132,0.446
87728,0.791,-0.457,0.339
87779,0.169,0.408,0.682
87834,-0.839,0.251,1.666
87885,0.779,-0.474,0.877
87936,0.775,-0.076,0.424
87986,0.884,0.638,0.551
88038,0.544,0.052,0.342
88088,0.492,-0.453,0.210
88140,0.147,0.757,0.858
88190,-0.023,0.434,1.144
88242,-0.499,0.048,1.364
88292,-1.060,0.597,1.785
88344,0.262,-0.766,1.497
88394,-0.511,0.196,1.970
88446,0.488,-0.088,0.457
88496,0.344,-0.178,0.351
88548,1.176,-0.343,0.570
88599,0.552,-0.112,0.411
88650,0.141,0.233,0.797
88700,-0.020,-0.076,1.013
88752,-0.181,-0.213,1.397
88803,-1.437,0.788,1.861
88854,-0.913,-0.052,1.970
88905,0.396,-0.275,0.690
88956,-0.570,0.791,1.496
89006,1.093,-0.596,0.431
89062,-0.361,0.069,1.698
89113,-0.086,0.518,1.239
89164,-1.742,0.445,1.970
89215,-0.578,-0.473,1.867
89266,0.260,-0.006,1.109
89316,0.074,0.172,1.095
89368,0.999,-0.325,0.282
89419,0.241,-0.059,0.569
89470,0.828,-0.398,0.318
89521,0.440,0.068,0.969
89572,0.174,0.310,0.832
89623,-0.872,-0.623,1.146
89674,-0.216,0.023,1.072
89725,-0.275,-0.467,1.697
89776,0.213,0.275,1.493
89826,0.259,0.812,0.792
89878,0.588,-0.585,0.641
89929,0.522,0.288,0.381
89980,0.611,-0.002,0.575
