Time(ms),Ax(g),Ay(g),Az(g)
45755,0.196,-0.077,0.568
45806,0.297,0.752,0.704
45856,-0.693,0.178,1.795
45908,-0.130,-0.209,1.286
45959,-0.621,-0.080,1.522
46010,-0.219,0.423,1.388
46061,0.644,-0.082,0.376
46112,0.643,0.185,0.741
46162,0.882,-0.428,0.405
46214,0.371,0.609,0.735
46264,0.410,-0.467,0.611
46316,-0.632,-0.255,1.602
46366,0.160,0.195,1.410
46418,-1.177,0.075,1.970
46468,-0.848,0.157,1.970
46520,0.574,-0.566,0.806
46570,0.340,-0.485,0.930
46622,0.857,0.305,0.402
46672,0.414,0.612,0.265
46724,0.669,-0.481,0.737
46774,0.269,0.323,1.023
46826,0.287,-0.038,1.285
46877,-1.571,0.207,1.937
46928,-0.761,-0.165,1.783
46978,-0.436,-0.748,1.296
47030,0.666,0.467,0.567
47081,0.431,-0.366,0.287
47132,0.856,-0.095,0.387
47182,0.070,0.594,0.445
47242,0.590,0.621,0.870
47293,0.263,0.494,0.463
47344,0.028,0.435,0.653
47394,-0.219,-0.134,1.792
47446,-0.769,-0.455,1.898
47496,-1.395,0.183,1.957
47548,0.101,-0.182,0.937
47598,0.376,-0.491,0.505
47650,0.795,0.016,0.501
47701,0.684,0.070,0.408
47752,0.717,-0.516,0.645
47802,-0.010,0.906,0.550
47854,-0.197,0.440,1.023
47904,-0.735,-0.054,1.675
47956,-1.463,0.234,1.970
48006,0.028,-0.255,1.682
48058,0.247,-0.309,0.922
48108,0.662,-0.859,0.415
48160,0.634,0.021,0.417
48211,0.663,1.002,0.338
48262,0.172,-0.065,0.714
48312,0.190,-0.609,0.726
48364,-1.108,1.002,1.746
48415,-1.276,0.366,1.825
48473,0.081,-0.511,1.001
48524,-1.447,0.729,1.902
48575,-1.032,-0.148,1.840
48625,0.510,-0.163,0.717
48677,-0.005,0.159,1.393
48728,0.865,-0.322,0.376
48779,0.507,0.504,0.490
48829,0.668,-0.476,0.278
48881,-0.108,-0.312,0.933
48931,0.173,0.558,0.930
48983,-1.498,0.122,1.970
49033,-0.429,-0.064,1.719
49085,-0.344,-0.343,1.170
49136,-0.439,-0.495,1.693
49187,0.724,0.093,0.315
49237,0.377,0.373,0.274
49289,0.875,-0.236,0.376
49340,0.762,0.277,0.703
49391,0.415,-0.167,0.718
49442,-0.907,-0.547,1.807
49493,-0.100,0.150,1.146
49543,-1.123,-0.136,1.970
49595,-0.282,0.578,1.748
49646,0.472,-0.326,0.358
49698,0.403,0.185,0.165
49749,0.737,-0.269,0.873
49800,0.319,-0.035,0.617
49851,0.020,-0.080,1.191
49902,-1.469,0.723,1.699
49953,-0.549,-0.396,1.212
50004,0.359,-0.423,0.709
50054,0.700,0.753,0.556
50106,0.773,0.721,0.500
50156,0.832,-0.892,0.427
50208,0.445,0.715,0.568
50259,0.139,0.325,0.546
50310,-0.157,-0.662,1.579
50360,-0.540,-0.035,1.605
50412,-0.365,-0.295,1.829
50463,-1.311,0.378,1.949
50514,0.820,-0.660,0.779
50564,0.543,-0.246,0.387
50616,0.855,0.511,0.555
50667,0.658,0.317,0.605
50718,0.664,-0.317,0.551
50768,-0.268,0.143,1.181
50820,-0.171,0.691,1.007
50871,-0.920,-0.588,1.970
50926,0.681,-0.202,0.345
50977,0.467,-0.515,0.549
51028,-0.202,1.031,1.262
51078,-0.083,-0.313,1.186
51130,-0.685,0.067,1.681
51181,-1.178,0.180,1.970
51232,0.801,-0.357,0.745
51283,0.278,0.730,0.945
51334,0.760,-0.602,0.276
51384,0.484,0.063,0.389
51436,0.386,0.782,0.759
51487,-0.179,-0.260,0.847
51538,-0.003,-0.034,1.227
51589,-1.222,0.528,1.970
51640,-1.085,-0.414,1.970
51691,0.171,-0.080,1.429
51742,0.291,0.429,0.700
51792,0.956,-0.434,0.357
51844,0.820,0.149,0.743
51895,0.651,-0.151,0.703
51946,-0.202,0.342,0.605
51996,0.068,0.312,1.067
52048,-1.150,-0.677,1.883
52098,-0.513,0.628,1.897
52154,0.726,-0.626,0.545
52205,0.315,0.432,0.884
52256,0.169,-0.044,1.074
52306,-0.945,-0.113,1.712
52358,-0.786,-0.329,1.728
52409,-0.258,-0.422,1.224
52460,0.653,0.004,0.711
52510,0.363,-0.029,0.451
52562,0.651,0.043,0.561
52613,0.308,0.720,0.494
52664,-0.234,0.664,0.806
52715,-0.202,-0.504,1.335
52766,-1.627,0.531,1.970
52816,-0.697,-0.253,1.970
52868,0.168,-1.164,1.129
52919,0.536,-0.338,0.686
52970,0.671,-0.018,0.418
53021,0.965,0.299,0.544
53072,0.406,0.272,0.154
53122,0.124,0.264,0.470
53174,-0.024,0.522,0.970
53224,-0.498,-0.199,1.803
53276,-0.950,-0.581,1.970
53326,-1.105,0.165,1.918
53383,-0.010,0.750,0.651
53434,-0.334,0.461,1.297
53485,-0.378,0.624,1.124
53535,-0.776,-0.680,1.970
53587,-1.206,0.239,1.970
53637,0.381,-0.359,0.249
53689,0.807,-0.539,0.327
53739,0.837,1.248,0.348
53791,0.408,0.052,0.668
53841,0.444,-0.274,0.522
53893,-0.851,0.359,1.528
53944,-0.263,0.106,1.359
53995,-0.085,-0.169,1.259
54045,-0.539,-0.187,1.679
54097,0.898,-0.135,0.514
54147,0.442,0.390,0.520
54199,0.628,-0.391,0.278
54250,0.390,-0.294,0.358
54301,0.160,0.759,0.856
54352,-0.659,-0.056,1.419
54403,-0.241,-0.449,1.797
54453,0.013,0.237,1.585
54505,-0.655,-0.108,1.725
54556,1.145,-0.257,0.578
54611,-1.213,-0.268,1.966
54662,-0.296,0.764,1.460
54713,-1.540,0.435,1.970
54763,-0.284,-0.637,1.606
54815,0.525,-0.144,1.035
54865,0.544,0.156,0.546
54917,1.099,0.347,0.587
54967,0.548,-0.295,0.576
55019,0.613,-0.613,0.512
55070,-0.339,0.794,0.806
55121,-0.445,0.062,1.287
55171,-0.759,-0.726,1.754
55223,0.418,0.604,1.013
55273,0.300,0.374,0.636
55325,0.676,-1.047,0.600
55375,0.353,0.715,0.547
55427,0.006,0.302,0.785
55477,0.075,-0.086,1.184
55529,-0.962,0.059,1.970
55579,-0.893,-0.453,1.923
55631,-1.075,0.406,1.742
55681,0.707,-0.377,0.753
55733,0.431,-0.378,0.420
55783,0.952,-0.070,0.581
55835,0.814,0.565,0.447
55886,0.569,-0.369,0.598
55937,0.321,0.346,0.819
55988,-0.319,0.766,1.031
56039,-0.568,-0.507,1.859
56090,-1.504,0.248,1.970
56141,0.064,-0.379,1.515
56192,0.384,-0.781,0.649
56243,0.773,0.942,0.293
56293,0.514,-0.178,0.155
56345,0.680,-0.453,0.340
56395,0.208,0.711,0.647
56447,-0.039,0.310,1.061
56497,-0.694,0.328,1.970
56549,-1.432,-0.250,1.970
56600,0.207,-0.458,1.483
56651,0.207,0.339,0.650
56701,0.650,-0.316,0.286
56753,0.469,-0.354,0.329
56804,0.729,0.849,0.611
56855,-0.142,0.108,1.209
56905,-0.059,-0.229,0.965
56957,-1.482,0.131,1.970
57007,-0.795,0.186,1.663
57066,-0.720,-0.785,1.863
57118,0.361,0.653,0.980
57169,-0.359,0.189,1.504
57220,1.051,-0.569,0.534
57271,0.702,0.051,0.726
57321,0.840,-0.351,0.355
57373,0.034,-0.267,0.849
57424,0.081,0.022,0.818
57475,-1.592,-0.148,1.970
57526,-0.507,0.744,1.852
57577,-0.243,-0.470,1.465
57627,-0.290,-0.789,1.637
57679,0.872,0.332,0.426
57730,0.385,0.562,0.388
57781,0.730,-0.563,0.488
57831,0.512,0.083,0.846
57883,0.274,0.003,1.036
57934,-1.187,0.552,1.638
57985,-0.691,-0.042,1.352
58035,0.131,-0.886,0.948
58087,0.525,0.587,0.577
58137,0.366,-0.138,0.762
58189,0.546,-0.435,0.512
58240,-0.001,0.415,1.136
58291,-0.398,0.513,0.824
58342,-0.923,-0.420,1.934
58393,-1.551,0.259,1.970
58443,-0.015,0.092,1.013
58495,-0.005,-0.927,1.245
58545,0.947,0.900,0.650
58597,0.600,0.071,0.401
58647,0.763,-0.872,0.302
58699,0.166,0.710,0.738
58749,-0.047,0.385,0.604
58801,-0.811,-0.500,1.960
58851,-1.174,0.027,1.970
58903,0.317,-0.216,1.262
58954,-0.585,0.161,1.545
59005,1.202,0.085,0.883
59055,0.635,-0.170,0.409
59107,0.845,-0.125,0.491
59157,0.507,0.098,0.524
59209,0.227,-0.244,0.705
59260,-0.342,0.307,1.217
59311,-1.034,0.568,1.696
59361,0.367,-0.749,1.434
59413,-0.011,0.400,1.532
59463,0.617,-0.580,0.252
59515,0.585,-0.442,0.384
59566,0.541,0.980,0.615
59617,-0.052,-0.331,0.465
59667,0.065,-0.148,1.078
59719,-1.383,0.623,1.970
59769,-1.033,-0.031,1.753
59821,0.524,-0.145,0.546
59871,0.258,-0.074,0.829
59923,0.992,-0.300,0.439
59973,0.418,0.543,0.223
60025,0.601,-0.121,0.442
60075,0.042,-0.581,0.429
60127,-0.128,0.708,0.960
60178,-1.542,0.298,1.970
60229,-1.057,-0.857,1.970
60280,0.132,-0.242,1.522
60331,0.340,0.076,0.857
60382,1.172,0.404,0.610
60433,0.536,0.135,0.307
60483,0.847,-0.464,0.391
60535,-0.171,1.185,0.644
60585,-0.028,0.157,1.133
60637,-1.167,-0.509,1.809
60688,-0.596,0.650,1.970
60739,0.065,0.439,1.473
60790,0.563,-0.558,0.442
60841,0.680,0.446,0.529
60892,0.317,0.675,0.408
60943,0.263,0.099,1.018
60994,-0.757,-0.028,1.970
61045,-0.066,0.090,1.670
61096,-0.528,0.046,1.336
61147,0.822,0.123,0.831
61198,0.464,-0.618,0.375
61249,0.798,-0.252,0.597
61300,0.603,0.443,0.445
61351,0.435,-0.194,0.569
61402,0.285,0.510,0.995
61453,-0.250,0.242,1.037
61504,-0.982,-0.345,1.970
61555,-1.589,0.489,1.970
61606,0.497,-0.465,0.474
61657,0.381,-0.606,0.431
61708,0.768,0.549,0.445
61759,0.591,0.185,0.335
61810,0.619,-0.630,0.683
61861,0.096,0.800,0.902
61912,-0.353,0.646,1.229
61963,-0.933,-0.124,1.900
62014,-1.190,0.157,1.970
62065,0.522,-0.314,0.338
62116,0.541,-0.199,0.554
62167,0.998,-0.412,0.475
62218,0.391,0.052,0.291
62268,0.558,0.356,0.624
62320,-0.296,0.193,1.304
62370,-0.699,0.193,1.624
62422,-0.628,-0.089,1.683
62472,0.122,0.040,1.098
62524,1.015,-0.494,0.775
62574,0.525,0.277,0.340
62626,0.805,-0.146,0.172
62677,0.177,-0.626,0.291
62728,0.365,0.617,0.775
62778,-1.018,-0.019,1.910
62830,-0.130,0.075,1.336
62881,-0.271,-0.168,1.442
62932,0.290,0.129,1.004
62982,0.740,0.382,0.347
63034,0.655,-0.127,0.505
63084,0.867,-0.231,0.395
63136,-0.079,0.653,0.402
63186,0.100,0.010,0.606
63238,-1.214,-0.395,1.756
63289,-0.279,0.121,1.553
63340,-0.353,0.557,1.567
63390,-0.323,-0.493,1.675
63442,0.657,0.528,0.401
63492,0.600,0.096,0.565
63544,0.673,-0.257,0.512
63594,0.123,0.269,0.454
63646,-0.082,-0.430,1.275
63697,-1.350,-0.455,1.924
63748,-0.069,-0.250,1.016
63798,0.376,-0.332,0.510
63850,0.790,0.553,0.769
63900,0.399,0.160,0.301
63952,0.830,-0.278,0.592
64002,0.007,0.484,0.733
64054,-0.238,0.752,0.635
64104,-0.835,-0.516,1.970
64156,-1.476,0.311,1.970
64207,0.111,-0.345,0.697
64258,0.525,-0.469,0.505
64309,0.722,0.844,0.376
64360,0.746,0.322,0.585
64410,0.784,-0.490,0.465
64462,-0.128,0.610,0.765
64513,-0.039,0.436,0.826
64564,-1.103,-0.430,1.970
64614,-1.339,0.057,1.970
64666,0.438,-0.331,0.700
64717,0.122,-0.400,0.972
64768,0.950,0.655,0.566
64818,0.612,0.100,0.269
64870,0.573,-0.527,0.423
64921,0.073,0.156,0.658
64972,-0.197,0.185,0.983
65022,-1.271,0.071,1.897
65074,-0.867,0.029,1.970
65125,0.853,-0.179,0.725
65176,0.350,0.368,0.459
65226,1.011,-0.167,0.592
65278,0.371,-0.136,0.351
65328,0.239,0.258,0.902
65380,-0.605,-0.362,1.492
65430,-0.150,0.012,1.391
65482,-0.930,0.414,1.349
65532,-0.363,0.079,1.299
65584,1.082,-0.007,0.736
65634,0.848,0.011,0.749
65686,0.817,-0.122,0.205
65737,0.467,0.046,0.460
65788,0.283,0.258,0.971
65838,-0.687,-0.318,1.681
65890,-0.897,0.026,1.914
65941,-0.271,0.601,1.586
65992,0.294,-0.636,1.180
66042,0.817,0.589,0.496
66094,0.387,0.305,0.214
66145,1.074,-0.449,0.628
66196,0.003,0.760,0.634
66246,0.322,-0.321,0.795
66298,-1.276,-0.308,1.970
66349,-0.714,0.426,1.970
66400,0.015,-0.243,1.261
66451,0.675,-0.562,0.535
66502,0.686,0.061,0.429
66552,0.612,0.654,0.321
66604,0.393,0.228,0.393
66654,0.081,0.031,1.407
66706,-0.372,-0.278,1.682
66757,-1.731,-0.043,1.970
66808,-0.359,-0.378,1.126
66858,0.299,-0.522,0.457
66910,0.885,-0.254,0.611
66961,0.626,0.491,0.504
67012,0.357,-0.071,0.539
67063,0.239,0.427,1.011
67114,-0.250,-0.057,1.475
67164,-1.154,-0.233,1.970
67216,-1.498,0.376,1.970
67266,0.045,-0.340,0.691
67318,0.521,-0.178,0.484
67369,0.725,0.844,0.252
67420,0.567,0.123,0.308
67470,0.685,-0.592,0.381
67522,-0.257,0.904,0.946
67572,-0.135,0.531,1.187
67624,-0.561,-0.602,1.802
67675,-1.209,0.146,1.970
67726,0.680,-0.334,0.542
67777,0.436,-0.198,0.444
67828,1.090,0.755,0.750
67878,0.312,-0.035,0.373
67930,0.272,-0.360,0.724
67981,-1.020,1.020,1.913
68032,-0.297,0.081,1.502
68083,0.231,-0.162,1.239
68134,-0.083,0.070,1.503
68185,0.853,-0.223,0.437
68236,0.498,0.120,0.359
68286,0.565,-0.289,0.321
68338,0.263,-0.395,0.360
68388,0.107,0.694,1.082
68440,-1.349,-0.141,1.970
68490,-0.758,-0.613,1.898
68542,0.662,0.329,0.690
68592,0.299,0.020,0.811
68644,1.121,-0.471,0.660
68694,0.604,0.067,0.596
68746,0.494,-0.313,0.699
68796,-0.156,0.657,0.792
68848,-0.209,-0.242,1.122
68898,-1.636,-0.267,1.970
68950,-0.475,0.516,1.825
69000,0.310,0.714,0.971
69052,0.606,-0.398,0.538
69103,0.762,0.349,0.548
69154,0.309,0.570,0.260
69205,0.361,-0.671,0.759
69256,-0.531,0.658,1.713
69306,-0.315,-0.180,1.779
69358,-0.534,-0.885,1.699
69409,0.739,0.896,0.673
69460,0.648,-0.071,0.688
69510,0.752,-0.410,0.286
69562,0.356,0.312,0.201
69612,0.059,0.476,0.488
69664,-0.356,-0.060,0.939
69715,-0.908,0.203,1.970
69766,-0.797,0.003,1.970
69816,-0.249,-0.608,1.371
69868,0.723,-0.619,0.770
69918,0.703,-0.033,0.528
69970,0.956,-0.161,0.568
70020,0.598,0.795,0.514
70072,-0.028,0.710,0.743
70122,-0.259,0.039,1.520
70174,-1.317,0.230,1.970
70225,-0.147,-0.492,1.861
70276,0.149,-0.304,0.886
70326,0.739,-0.795,0.461
70378,0.579,-0.136,0.318
70429,0.819,0.505,0.499
70480,0.217,0.148,0.886
70530,0.443,-0.095,0.912
70588,0.721,0.942,0.301
70639,0.137,0.010,0.410
70690,0.192,-0.242,0.805
70741,-0.303,0.729,1.636
70792,-1.000,0.265,1.768
70842,-0.412,-0.311,1.829
70894,0.275,0.083,1.367
70944,1.027,-0.169,0.509
70996,0.523,0.054,0.269
71047,0.650,0.242,0.608
71098,0.083,-0.446,0.674
71148,-0.206,0.456,0.927
71200,-1.499,0.399,1.970
71251,-0.818,-0.594,1.970
71302,0.489,-0.035,1.020
71352,0.371,0.134,0.665
71404,1.000,-0.332,0.738
71455,0.579,0.438,0.675
71506,0.326,-0.282,0.909
71556,-0.136,-0.080,1.112
71608,-0.186,0.394,1.669
71658,-1.643,-0.271,1.970
71710,-0.617,-0.370,1.792
71760,0.469,-0.169,0.518
71813,0.457,0.768,0.250
71864,0.797,-0.489,0.647
71915,-0.059,0.693,1.369
71965,-0.093,-0.167,1.330
72017,-1.013,-0.656,1.854
72067,-0.063,-0.024,0.801
72119,0.568,-0.305,0.671
72170,0.837,0.525,0.659
72221,0.361,0.234,0.212
72271,0.321,0.216,0.527
72323,-0.047,0.180,0.718
72373,-0.288,-0.180,1.970
72425,-1.004,0.011,1.970
72475,-0.644,-0.420,1.603
72527,0.112,-0.668,0.725
72577,0.766,-0.259,0.603
72629,0.715,0.456,0.430
72679,0.725,0.712,0.525
72731,0.773,-0.602,0.670
72781,-0.062,0.381,1.024
72833,-0.665,-0.045,1.970
72883,-0.921,-0.631,1.970
72935,-0.653,0.048,1.466
72986,0.302,-0.926,0.258
73037,0.665,-0.298,0.376
73088,0.632,0.759,0.279
73139,0.550,-0.054,0.620
73190,0.684,-0.366,0.748
73241,-0.673,0.176,1.302
73292,-0.267,0.664,1.169
73343,-0.409,-0.542,1.764
73393,-0.358,0.125,1.970
73445,0.722,-0.215,0.417
73495,0.823,-0.368,0.561
73547,0.818,1.298,0.530
73597,0.222,-0.351,0.630
73649,-0.113,-0.319,0.747
73700,-1.583,0.667,1.970
73751,-0.953,-0.404,1.798
73802,0.556,-0.346,0.450
73853,0.215,-0.154,1.194
73904,0.919,-0.330,0.312
73955,0.299,0.294,0.117
74005,0.540,-0.256,0.469
74057,0.116,-0.209,0.750
74107,-0.157,0.736,1.112
74159,-1.583,0.171,1.970
74210,-0.647,-0.693,1.970
74261,0.624,0.451,0.299
74312,0.538,0.530,0.568
74363,0.702,-0.350,0.202
74413,0.817,0.272,0.900
74465,0.442,-0.079,0.980
74515,-0.318,-0.036,1.293
74567,-0.335,-0.001,1.539
74618,-1.186,-0.787,1.797
74669,0.347,-0.107,0.861
74719,0.310,0.123,0.321
74771,0.645,0.019,0.381
74821,0.248,0.647,0.599
74873,-0.331,-0.159,1.528
74924,-0.696,-0.357,1.520
74975,-1.307,0.199,1.677
75025,-0.060,-0.071,1.053
75077,0.396,-0.633,0.642
75127,0.691,1.025,0.686
75179,0.713,0.592,0.582
75230,0.492,-0.339,0.713
75281,0.077,0.668,0.823
75331,-0.409,0.181,1.395
75383,-0.775,-0.630,1.970
75434,-1.362,0.533,1.877
75486,0.759,1.284,0.478
75538,0.707,-0.011,0.512
75589,0.616,-0.372,0.297
75639,-0.099,0.602,0.785
75691,0.051,0.654,0.908
75741,-1.249,-0.437,1.970
75793,-1.192,0.632,1.790
75844,0.388,-0.136,0.698
75895,0.581,-0.234,0.262
75945,0.951,1.198,0.513
75997,0.410,0.008,0.497
76047,0.318,-0.522,0.373
76099,-0.498,1.249,1.403
76150,-0.283,-0.028,1.304
76201,-0.371,-0.445,1.654
76252,-0.774,-0.138,1.970
76303,0.916,-0.242,0.623
76353,0.552,-0.159,0.466
76405,1.196,0.526,0.803
76456,-0.110,-0.260,0.654
76507,0.221,-0.116,0.899
76557,-1.228,0.974,1.970
76609,-0.378,-0.368,1.732
76659,0.404,-0.063,0.878
76717,-1.183,0.470,1.970
76768,-0.321,-0.464,1.700
76819,-1.247,0.207,1.970
76869,-0.380,0.388,1.620
76921,0.828,-0.287,0.435
76971,1.010,0.319,0.625
77023,0.999,-0.176,0.301
77073,0.172,-0.012,0.642
77125,0.032,0.015,0.522
77175,-1.555,-0.548,1.970
77227,-0.893,-0.103,1.828
77277,0.085,0.310,1.111
77329,0.455,-0.397,0.748
77379,0.780,0.727,0.172
77431,0.494,-0.127,0.267
77481,0.634,-0.389,0.356
77533,-0.543,0.626,0.908
77583,-0.193,0.195,1.580
77635,-0.692,-0.570,1.624
77685,0.361,0.187,1.381
77737,0.504,0.595,0.579
77788,0.628,-0.918,0.562
77839,0.438,0.610,0.666
77889,0.132,0.205,0.589
77945,0.653,0.306,0.813
77996,0.490,-0.054,0.503
78047,0.763,-0.435,0.595
78097,0.225,0.942,0.511
78149,0.297,-0.184,0.616
78199,-0.357,-0.376,1.325
78251,-0.246,-0.095,1.308
78301,-0.015,-0.104,1.635
78353,-0.987,0.202,1.584
78403,1.126,-0.140,0.936
78455,0.765,-0.125,0.554
78505,0.706,-0.365,0.549
78557,0.356,0.817,0.818
78607,0.025,-0.087,0.536
78659,-1.158,-0.488,1.970
78709,-0.989,0.150,1.970
78761,0.605,-0.333,1.172
78811,0.103,0.413,0.749
78863,1.168,-0.245,0.686
78914,0.553,-0.280,0.328
78965,0.465,-0.003,0.734
79015,-0.018,-0.186,0.942
79067,-0.039,0.042,1.159
79117,-1.319,0.757,1.744
79173,0.194,-0.137,0.565
79225,0.276,0.516,0.691
79276,-0.813,0.219,1.861
79327,-0.086,-0.183,1.383
79378,-0.003,-0.160,1.588
79429,0.220,0.121,1.266
79480,1.150,-0.368,0.687
79530,0.480,0.304,0.123
79582,0.815,-0.086,0.133
79632,0.146,-0.636,0.476
79684,0.251,0.798,0.972
79734,-1.635,0.142,1.970
79786,-0.702,-0.169,1.728
79836,0.461,-0.042,0.660
79888,0.232,-0.431,1.183
79939,1.049,-0.351,0.378
79990,0.493,-0.041,0.206
80040,0.706,-0.237,0.477
80092,-0.137,0.897,0.432
80143,-0.277,-0.206,0.973
80194,-1.756,-0.557,1.970
80244,-0.667,0.571,1.968
80296,0.618,-0.078,0.607
80347,0.595,-0.546,0.580
80403,-0.778,-0.243,1.843
80454,-0.483,-0.633,1.453
80505,0.410,-0.119,1.154
80556,0.636,0.635,0.498
80607,0.724,-0.122,0.352
80657,0.542,0.868,0.402
80709,-0.127,0.031,0.862
80759,-0.301,-0.606,1.577
80811,-1.693,0.606,1.970
80861,-0.079,-0.642,0.928
80913,0.224,-0.715,0.541
80963,0.613,0.917,0.474
81015,0.759,0.216,0.601
81066,0.789,-0.358,0.391
81117,-0.127,0.243,1.102
81167,-0.156,0.745,0.931
81219,-1.105,-0.542,1.970
81269,-1.217,0.498,1.970
81321,0.159,-0.407,0.285
81371,0.319,-0.637,0.512
81423,0.551,1.083,0.469
81473,0.387,-0.307,0.372
81525,0.571,-0.484,0.772
81575,-1.049,0.528,1.768
81628,-0.759,0.578,1.891
81679,0.696,-0.358,0.786
81730,0.227,0.223,0.723
81780,1.093,-0.077,0.712
81832,0.416,-0.194,0.425
81882,0.382,-0.102,0.731
81934,-0.069,-0.135,1.052
81984,-0.179,-0.204,1.397
82036,-1.400,0.251,1.833
82086,-0.506,0.098,1.802
82138,0.735,-0.374,0.720
82189,0.464,0.269,0.312
82240,0.951,-0.190,0.263
82290,0.294,-0.316,0.333
82342,0.127,0.733,1.029
82393,-1.108,-0.181,1.970
82444,-0.621,-0.481,1.821
82494,-0.420,-0.171,1.503
82546,0.159,0.235,1.063
82596,0.817,0.110,0.385
82648,0.834,0.169,0.682
82699,0.824,-0.108,0.387
82750,0.012,0.052,0.773
82801,-0.158,-0.258,0.577
82855,0.805,-0.004,0.718
82906,0.537,-0.031,0.650
82957,1.098,-0.143,0.387
83008,0.562,0.219,0.404
83059,0.402,-0.293,0.777
83109,-0.449,0.701,0.834
83161,-0.400,-0.051,1.137
83211,-1.156,-0.904,1.970
83263,-0.188,0.480,1.552
83313,0.638,0.068,0.454
83365,0.935,-0.181,0.534
83416,0.552,0.334,0.360
83467,0.119,0.223,0.332
83518,-0.217,-0.139,1.407
83569,-1.347,0.875,1.863
83619,-0.344,-0.786,1.296
83671,-0.057,-0.635,1.131
83722,0.775,0.256,0.635
83773,0.719,0.176,0.497
83823,0.817,-0.373,0.577
83875,0.265,0.488,0.576
83926,-0.161,0.707,0.960
83977,-0.949,-0.598,1.970
84028,-1.502,0.633,1.970
84079,0.421,-0.626,0.450
84130,0.325,-0.569,0.481
84181,0.754,0.563,0.487
84231,0.546,-0.305,0.418
84283,0.571,-0.187,0.636
84334,-0.057,1.030,0.831
84385,-0.461,0.060,1.134
84436,-1.067,-0.235,1.911
84487,-0.815,0.259,1.884
84537,0.672,-0.077,0.791
84589,0.528,-0.281,0.336
84639,1.080,0.080,0.825
84691,0.081,-0.279,0.589
84741,0.135,-0.288,0.786
84793,-1.054,1.070,1.970
84843,-1.227,0.146,1.832
84895,0.316,0.064,0.919
84946,0.489,0.177,0.837
84997,0.884,-0.380,0.420
85048,0.574,0.304,0.600
85099,0.603,-0.411,0.386
85149,-0.298,-0.393,1.178
85201,0.111,0.588,1.156
85252,-1.210,0.499,1.970
85303,-0.617,-0.380,1.818
85354,0.769,0.236,0.668
85405,0.518,0.186,0.322
85456,0.889,-0.361,0.338
85507,0.271,0.711,0.611
85557,0.375,0.036,0.731
85609,-0.657,-0.690,1.436
85660,-0.024,0.168,1.232
85711,-0.594,0.312,1.814
85762,-0.488,-0.089,1.683
85813,0.874,0.487,0.647
85863,0.549,-0.196,0.393
85915,0.852,-0.040,0.675
85966,0.275,0.089,0.381
86017,0.068,-0.216,1.050
86068,-1.200,1.097,1.797
86119,-0.909,-0.512,1.779
86170,-0.198,-0.624,1.376
86221,0.808,0.371,0.758
86272,0.708,0.615,0.398
86323,0.821,-0.334,0.421
86373,0.588,0.588,0.378
86425,-0.169,0.597,0.677
86476,-0.801,-0.368,1.970
86527,-1.774,0.588,1.970
86578,0.384,-0.420,0.884
86629,0.436,-0.755,0.701
86680,0.874,0.079,0.694
86731,0.714,0.208,0.480
86782,0.566,-0.256,0.710
86833,0.078,0.368,0.708
86884,-0.300,0.040,1.311
86935,-1.211,-0.182,1.970
86986,-1.445,0.427,1.970
87037,0.283,-0.181,0.569
87088,0.520,-0.169,0.442
87139,0.910,0.759,0.366
87190,0.469,0.051,0.466
87241,0.276,-0.301,0.790
87292,-0.529,0.777,1.232
87343,-1.213,0.352,1.857
87394,0.031,-0.431,1.508
87445,0.152,0.701,0.961
87496,0.794,-0.347,0.514
87547,0.410,-0.121,0.292
87598,0.718,0.795,0.715
87649,-0.193,-0.342,1.096
87700,0.096,-0.013,0.985
87750,-1.429,0.378,1.736
87802,-0.777,-0.072,1.865
87853,0.486,-0.092,0.508
87904,0.379,0.118,0.956
87954,0.955,-0.073,0.370
88006,0.389,0.280,0.159
88056,0.392,-0.102,0.605
88108,0.001,-0.449,0.978
88158,-0.463,0.582,1.344
88210,-1.084,0.396,1.970
88261,-0.332,-0.878,1.747
88312,0.771,0.510,0.241
88363,0.553,0.275,0.520
88414,0.763,-0.375,0.254
88464,0.368,0.367,0.679
88516,0.207,-0.266,0.973
88567,-0.608,-0.318,1.519
88618,-0.743,0.078,1.970
88669,-0.798,-0.450,1.718
88720,0.528,-0.621,0.762
88771,0.718,-0.208,0.427
88822,0.657,0.565,0.313
88873,0.645,0.170,0.581
88924,0.248,0.091,1.285
88974,-0.060,-0.335,1.302
89026,-1.674,-0.310,1.970
89077,-0.344,-0.143,1.139
89128,0.356,-0.543,0.398
89178,0.773,0.733,0.554
89230,0.639,0.592,0.328
89281,0.851,-0.239,0.573
89332,0.245,0.438,0.842
89382,-0.105,0.354,0.871
89434,-0.717,-0.169,1.970
89484,-1.677,0.541,1.898
89536,0.468,-0.762,0.502
89587,0.567,-0.114,0.451
89638,0.799,0.560,0.428
89688,0.613,0.458,0.535
89740,0.630,-0.422,0.560
89791,-0.245,0.044,1.447
89842,-0.662,0.531,1.488
89893,-0.479,-0.572,1.970
89944,-0.717,0.704,1.722
89995,0.690,-0.861,0.394
90046,0.414,-0.256,0.248
90096,0.731,0.906,0.410
90148,0.310,-0.269,0.443
90199,0.283,0.015,0.810
90250,-1.302,-0.109,1.970
90301,-1.167,0.091,1.649
90352,0.678,-0.331,0.899
90403,0.387,0.418,1.123
90454,0.732,-0.461,0.249
90504,0.558,-0.136,0.352
90556,0.365,0.829,0.758
