Time(ms),Ax(g),Ay(g),Az(g)
173554,0.259,-0.049,0.243
173755,0.534,-0.061,0.403
173956,-0.834,-1.663,-0.130
174157,-1.135,1.024,0.812
174358,-1.980,2.000,1.970
174559,-1.980,1.200,1.970
174760,-0.747,-0.716,1.970
174961,0.767,-0.154,1.015
175162,1.535,2.000,0.408
175363,0.411,1.156,-0.307
175564,0.160,-2.000,-0.011
175765,1.111,-1.937,1.589
175966,0.173,0.073,1.385
176167,-0.369,1.077,1.970
176368,0.110,-2.000,1.919
176569,1.027,-0.363,1.970
176770,0.790,1.319,1.433
176971,0.914,0.825,1.149
177172,0.538,0.761,0.848
177373,0.373,-0.045,0.040
177574,0.719,0.115,-0.486
177775,0.581,-0.173,0.043
177976,-1.193,-0.875,0.308
178177,-1.980,1.716,1.970
178378,-1.980,2.000,1.970
178579,-1.980,0.686,1.970
178780,0.532,-0.260,0.991
178981,0.842,-0.664,0.723
179182,1.085,2.000,0.472
179383,0.750,0.755,-0.126
179584,1.099,-1.181,-0.151
179785,1.159,-2.000,0.346
179986,0.927,-0.401,1.659
180187,-0.223,0.763,1.409
180388,-0.092,-1.755,1.807
180589,1.523,-1.458,1.765
180790,1.490,0.872,0.641
180991,1.011,1.353,0.785
181192,0.841,0.780,0.658
181393,0.635,-0.138,0.075
181594,0.972,-0.345,-0.248
181795,0.719,-0.893,-0.551
181996,-0.721,-0.694,-0.030
182197,-1.906,2.000,1.970
182398,-1.980,1.890,1.970
182599,-1.094,0.345,1.889
182800,0.785,-0.604,0.355
183001,0.569,-0.178,-0.065
183202,1.054,2.000,0.586
183403,0.532,0.931,-0.260
183604,0.961,-2.000,0.222
183805,1.032,-2.000,0.502
184006,0.817,0.674,1.204
184207,-0.362,0.428,1.458
184408,-0.004,-0.909,1.590
184609,0.703,-2.000,1.970
184810,1.441,0.806,1.504
185011,0.942,0.582,-0.065
185212,0.916,0.151,0.035
185413,0.696,-0.312,-0.205
185614,0.438,0.092,0.185
185815,0.508,-0.417,-0.056
186016,-0.786,-0.587,-0.180
186217,-1.420,2.000,1.650
186418,-1.980,2.000,1.970
186619,-1.980,0.653,1.970
186820,0.676,-0.859,1.148
187021,1.366,0.600,0.109
187222,0.716,2.000,0.214
187423,-0.135,-1.494,0.145
187624,0.992,-2.000,0.639
187825,1.131,-0.332,1.639
188026,-0.620,0.915,1.908
188227,-0.311,0.851,1.226
188428,0.008,-1.934,1.830
188629,0.719,-1.458,1.848
188830,0.940,0.394,1.804
189031,0.598,0.928,1.124
189232,0.632,0.378,-0.033
189433,0.730,-0.069,-0.377
189634,0.923,-0.109,0.056
189835,-0.822,-1.337,-0.023
190036,-1.875,0.351,1.970
190237,-1.980,1.917,1.970
190438,-1.980,1.328,1.970
190639,-1.980,0.878,1.970
190840,-0.836,-0.754,1.970
191041,1.079,1.139,0.497
191242,1.235,1.994,0.153
191443,0.450,-0.395,-0.591
191644,0.804,-2.000,0.309
191845,1.411,-1.841,1.355
192046,-0.199,1.092,1.063
192247,-0.421,-0.205,1.903
192448,0.868,-2.000,1.592
192649,1.443,0.458,1.844
192850,1.122,0.786,0.499
193051,0.820,0.296,0.485
193252,0.607,-0.557,-0.010
193453,0.682,-0.307,-0.224
193654,0.689,-0.565,-0.593
193855,0.296,-0.591,-0.299
194056,-1.300,-0.363,0.307
194257,-1.980,2.000,1.970
194458,-1.980,1.803,1.970
194659,-0.105,0.124,1.277
194860,0.747,-0.600,-0.000
195061,1.146,2.000,0.573
195262,0.685,0.668,-0.204
195463,1.389,-1.836,0.182
195664,1.218,-2.000,0.264
195865,0.901,0.288,1.488
196066,1.009,-0.401,1.391
196267,-0.170,0.792,1.261
196468,0.223,-0.670,1.970
196669,1.469,-1.748,1.850
196870,1.197,1.357,0.892
197071,0.886,0.647,0.060
197272,1.101,0.013,-0.139
197473,0.712,-0.345,-0.218
197674,0.625,-0.620,-0.207
197875,-0.837,-1.252,-0.145
198076,-1.507,2.000,1.472
198277,-1.980,1.839,1.970
198478,-1.980,0.715,1.970
198679,0.841,-0.833,0.955
198880,0.998,0.801,-0.113
199081,0.984,2.000,0.179
199282,0.097,-1.626,-0.005
199483,0.207,-1.364,0.179
199684,1.021,-2.000,1.184
199885,0.976,-0.181,1.193
200086,-0.140,1.241,1.448
200287,-0.024,-1.210,1.659
200488,0.437,-1.457,1.970
200689,1.124,0.275,1.970
200890,0.966,0.693,0.780
201091,0.565,0.402,0.162
201292,0.672,-0.238,-0.320
201493,0.547,0.389,0.104
201694,-0.860,-1.066,0.219
201895,-1.980,0.612,1.970
202096,-1.938,1.500,1.970
202297,-1.980,2.000,1.970
202498,-1.980,0.788,1.970
202699,-0.249,-0.678,1.755
202900,1.047,0.565,0.069
203101,1.309,2.000,0.315
203302,0.459,0.012,-0.111
203503,0.565,-2.000,0.146
203704,1.253,-1.048,1.792
203905,-0.156,0.740,1.545
204106,-0.376,0.208,1.771
204307,0.800,-2.000,1.643
204508,1.703,0.604,1.198
204709,0.703,0.837,0.952
204910,0.458,0.002,0.704
205111,0.648,-0.092,-0.112
205312,0.913,-0.398,-0.362
205513,0.958,-0.397,-0.399
205714,0.179,-0.667,-0.059
205915,-1.663,-0.535,1.404
206116,-1.980,2.000,1.970
206317,-1.980,1.282,1.970
206518,0.126,-0.502,1.348
206719,0.581,0.721,0.039
206920,1.110,2.000,0.244
207121,0.746,-0.923,-0.250
207322,1.636,-2.000,0.377
207523,1.062,-1.589,0.672
207724,0.549,0.450,1.355
207925,-0.229,0.511,1.568
208126,0.185,-1.292,1.970
208327,1.495,-0.364,1.894
208528,1.497,0.318,1.913
208729,1.113,0.648,0.216
208930,0.972,0.332,0.062
209131,0.734,-0.548,-0.235
209332,0.736,-0.107,-0.043
209533,-0.218,-1.535,-0.566
209734,-1.088,1.897,0.474
209935,-1.980,1.887,1.970
210136,-1.980,1.177,1.970
210337,0.608,-0.659,1.337
210538,0.862,0.463,0.002
210739,1.292,2.000,0.155
210940,-0.194,-1.205,-0.005
211141,0.614,-2.000,1.164
211342,1.300,-2.000,1.022
211543,1.046,-0.141,1.384
211744,-0.400,1.011,1.970
211945,0.056,-1.181,1.728
212146,0.710,-1.111,1.970
212347,1.083,0.602,1.537
212548,0.694,0.740,0.631
212749,0.606,0.154,0.047
212950,0.727,0.054,-0.430
213151,0.322,-0.019,0.313
213352,-1.486,-0.512,0.704
213553,-1.980,2.000,1.970
213754,-1.980,1.793,1.970
213955,-1.980,1.317,1.970
214156,-0.487,-0.527,1.970
214357,0.946,0.860,0.309
214558,1.197,2.000,0.142
214759,0.653,-0.725,-0.568
214960,1.178,-2.000,0.158
215161,1.396,-1.107,1.475
215362,-0.142,0.630,1.771
215563,-0.118,-1.976,1.656
215764,1.321,-1.290,1.934
215965,1.672,-0.241,1.277
216166,1.135,1.049,0.505
216367,0.607,0.227,0.551
216568,0.746,0.011,-0.119
216769,0.952,-0.627,-0.257
216970,0.003,-0.677,-0.590
217171,-1.327,1.457,1.309
217372,-1.980,2.000,1.970
217573,-1.980,2.000,1.970
217774,-0.016,0.099,1.193
217975,0.756,-0.258,-0.039
218176,1.231,2.000,0.309
218377,-0.097,0.001,0.341
218578,1.142,-2.000,0.338
218779,1.332,-2.000,0.964
218980,0.415,0.420,1.445
219181,-0.006,-0.429,1.811
219382,0.147,-1.462,1.927
219583,1.410,-0.529,1.740
219784,0.845,0.787,0.832
219985,0.486,0.418,-0.003
220186,0.671,-0.123,-0.489
220387,0.709,-0.204,-0.478
220588,0.127,-0.168,0.549
220789,-1.475,-0.862,0.220
220990,-1.980,2.000,1.970
221191,-1.980,1.506,1.970
221392,-1.980,0.021,1.970
221593,0.984,0.010,0.211
221794,1.536,2.000,0.436
221995,0.525,0.234,-0.344
222196,0.660,-2.000,0.256
222397,0.742,-2.000,0.678
222598,0.701,-0.083,1.841
222799,-0.404,0.654,1.524
223000,-0.007,-2.000,1.579
223201,1.628,-0.166,1.626
223402,1.024,0.865,0.791
223603,0.501,0.208,0.763
223804,0.581,-0.361,-0.252
224005,0.813,0.060,-0.228
224206,1.112,-0.606,-0.347
224407,-0.653,-0.965,-0.431
224608,-1.980,1.828,1.970
224809,-1.980,1.440,1.970
225010,0.094,-0.067,1.241
225211,0.648,-0.037,0.004
225412,1.228,2.000,0.435
225613,0.417,-0.486,-0.157
225814,1.431,-2.000,0.398
226015,1.605,-2.000,0.303
226216,1.055,0.179,1.258
226417,-0.125,0.152,1.322
226618,0.147,-1.101,1.970
226819,0.948,-1.959,1.970
227020,1.313,0.772,0.962
227221,0.429,0.604,0.043
227422,0.881,-0.113,-0.184
227623,0.748,0.110,-0.002
227824,-0.234,-0.913,0.019
228025,-1.216,0.393,0.940
228226,-1.980,2.000,1.970
228427,-1.980,0.764,1.970
228628,-1.980,0.487,1.970
228829,0.839,-0.745,1.270
229030,1.215,2.000,-0.026
229231,0.758,1.564,-0.010
229432,0.196,-2.000,-0.051
229633,1.512,-2.000,1.427
229834,-0.059,0.610,1.836
230035,-0.383,-0.042,1.965
230236,0.704,-2.000,1.798
230437,1.414,1.076,1.118
230638,1.039,0.746,1.350
230839,0.523,0.757,1.100
231040,0.588,-0.154,-0.011
231241,0.695,-0.205,-0.534
231442,0.476,-0.378,-0.087
231643,-1.439,-0.254,0.578
231844,-1.980,2.000,1.970
232045,-1.980,0.899,1.970
232246,0.463,-0.433,0.662
232447,0.948,0.620,0.032
232648,0.680,1.470,0.005
232849,0.848,1.197,-0.280
233050,1.451,-1.811,0.218
233251,1.121,-2.000,0.082
233452,0.596,0.652,1.526
233653,-0.209,0.235,1.419
233854,0.143,-2.000,1.858
234055,1.631,-0.381,1.868
234256,1.010,0.781,0.241
234457,0.706,-0.025,-0.077
234658,0.791,-0.073,-0.415
234859,0.370,0.246,0.288
235060,-0.919,-0.759,-0.294
235261,-1.830,2.000,1.970
235462,-1.980,1.788,1.970
235663,-1.980,0.104,1.970
235864,0.836,-0.631,0.869
236065,1.744,2.000,0.568
236266,1.512,2.000,0.295
236467,0.066,0.618,0.159
236668,0.275,-2.000,0.488
236869,1.130,-1.427,1.776
237070,0.015,0.634,1.729
237271,-0.340,-1.133,1.791
237472,0.261,-2.000,1.902
237673,1.145,0.544,1.444
237874,0.731,0.821,1.078
238075,0.152,-0.041,0.180
238276,0.701,-0.042,-0.459
238477,0.753,-0.211,0.113
238678,-1.124,-0.559,0.167
238879,-1.980,2.000,1.970
239080,-1.980,2.000,1.970
239281,0.141,-0.075,1.106
239482,0.511,0.195,0.151
239683,0.782,0.304,-0.146
239884,1.116,2.000,0.285
240085,0.731,-1.361,-0.333
240286,1.530,-2.000,0.123
240487,1.347,-1.181,1.187
240688,0.026,0.483,1.575
240889,0.124,0.205,1.967
241090,0.773,-2.000,1.970
241291,1.541,0.895,0.786
241492,1.014,0.737,-0.085
241693,0.826,-0.381,-0.214
241894,0.963,0.283,0.183
242095,0.878,0.025,-0.164
242296,-0.312,-1.114,-0.471
242497,-0.955,2.000,0.687
242698,-1.980,2.000,1.970
242899,-1.980,0.571,1.970
243100,0.280,-0.607,1.558
243301,1.357,0.894,-0.029
243502,0.506,2.000,0.080
243703,0.102,-2.000,0.330
243904,0.961,-2.000,1.294
244105,0.658,0.305,1.389
244306,-0.208,0.015,1.970
244507,-0.056,-2.000,1.948
244708,1.094,0.502,1.970
244909,0.733,1.031,1.349
245110,0.372,0.206,0.231
245311,0.371,-0.076,0.081
245512,0.769,0.191,-0.362
245713,0.693,-0.235,0.085
245914,-1.262,-0.684,0.100
246115,-1.980,2.000,1.970
246316,-1.980,2.000,1.970
246517,-0.953,0.209,1.823
246718,0.707,-0.487,0.268
246919,1.354,2.000,0.492
247120,0.678,0.039,-0.711
247321,1.471,-2.000,0.150
247522,1.276,-1.995,0.534
247723,0.436,0.766,1.273
247924,-0.199,0.260,1.650
248125,0.740,-2.000,1.828
248326,1.396,0.927,1.440
248527,1.057,0.349,-0.041
248728,0.897,0.426,-0.120
248929,0.616,-0.585,0.063
249130,0.830,0.657,-0.165
249331,0.191,-0.958,-0.183
249532,-0.853,0.876,-0.179
249733,-1.980,2.000,1.970
249934,-1.980,1.370,1.970
250135,-0.064,-0.443,1.822
250336,0.899,-0.131,-0.197
250537,1.384,2.000,0.199
250738,0.158,-1.136,-0.153
250939,0.652,-2.000,1.359
251140,0.575,0.176,1.508
251341,-0.073,0.808,1.719
251542,0.195,-1.804,1.671
251743,1.219,0.340,1.970
251944,0.583,1.237,1.555
252145,0.400,-0.109,0.199
252346,0.610,-0.356,-0.415
252547,0.862,-0.263,-0.376
252748,-0.760,-0.849,0.277
252949,-1.256,-1.152,0.345
253150,-1.980,1.971,1.970
253351,-1.980,1.810,1.970
253552,-0.426,-0.117,1.310
253753,0.656,-0.443,-0.098
253954,1.181,2.000,0.527
254155,0.700,-0.185,-0.600
254356,1.323,-2.000,0.183
254557,1.180,-0.670,1.301
254758,-0.140,0.855,0.935
254959,0.065,-0.524,1.742
255160,1.493,-1.833,1.562
255361,1.333,1.195,0.658
255562,0.596,0.192,-0.133
255763,0.963,-0.159,-0.310
255964,0.671,0.047,0.056
256165,-0.617,-0.911,-0.359
256366,-1.336,2.000,1.315
256567,-1.812,2.000,1.912
256768,-1.980,0.969,1.970
256969,-1.831,-0.397,1.970
257170,0.979,-0.624,-0.116
257377,0.031,-0.812,1.855
257578,1.535,-1.594,1.885
257779,1.238,1.296,0.882
257980,0.804,-0.027,-0.278
258181,1.004,-0.428,-0.307
258382,0.793,-0.066,-0.060
258583,-0.537,-1.086,-0.367
258784,-0.981,1.442,0.470
258985,-1.288,2.000,1.609
259186,-1.980,1.530,1.970
259387,-1.980,0.016,1.970
259588,0.953,-1.051,0.735
259789,0.691,-0.125,0.230
259990,1.371,1.944,0.232
260191,0.424,1.419,0.010
260392,1.067,-2.000,0.134
260593,1.606,-2.000,0.420
260794,1.296,-0.571,0.987
260995,0.156,0.703,1.248
261196,-0.221,0.532,1.862
261397,-0.611,-1.090,1.970
261598,1.020,-2.000,1.075
261799,1.749,-1.414,0.924
262000,0.815,1.450,1.970
262201,0.834,1.416,1.936
262402,1.347,-0.299,1.252
262603,0.885,1.389,1.308
262804,0.905,0.958,0.297
263005,1.073,-0.021,-0.164
263206,0.781,-0.625,-0.472
263407,0.762,-0.438,-0.093
263608,0.639,-0.879,-0.323
263809,-0.690,-0.225,-0.379
264010,-1.895,2.000,1.970
264211,-1.980,1.269,1.970
264412,-0.134,-0.904,1.579
264613,0.976,0.127,0.077
264814,1.149,2.000,0.355
265015,0.086,-0.830,-0.138
265216,0.859,-2.000,1.020
265417,0.666,-0.232,1.631
265618,-0.282,0.589,1.273
265819,-0.271,-2.000,1.887
266020,0.978,-0.899,1.970
266221,0.814,0.883,1.659
266422,0.469,0.644,0.724
266623,0.489,0.171,-0.313
266824,0.693,-0.268,-0.535
267025,0.273,-0.310,0.146
267226,-1.688,-0.940,1.039
267427,-1.980,2.000,1.970
267628,-1.980,0.647,1.970
267829,0.300,-0.693,1.298
268030,0.978,1.220,0.320
268231,0.950,1.415,0.032
268432,1.272,-1.616,-0.107
268633,1.285,-2.000,0.060
268834,1.086,-1.940,0.439
269035,0.468,0.389,1.415
269236,-0.142,0.557,1.618
269437,0.461,-2.000,1.656
269638,1.841,0.469,1.310
269839,0.932,0.857,0.173
270040,0.712,-0.400,-0.121
270241,0.844,-0.006,-0.485
270442,0.534,-0.562,0.014
270643,-0.858,-0.469,-0.607
270844,-1.687,2.000,1.840
271045,-1.980,1.451,1.970
271246,-1.980,0.190,1.970
271447,0.929,-0.916,-0.166
271648,1.475,2.000,0.530
271849,0.079,0.295,0.229
