Time(ms),Ax(g),Ay(g),Az(g)
22399,0.003,0.108,-0.266
22451,0.651,-0.065,-0.369
22502,0.867,0.216,0.273
22553,0.784,-2.000,0.793
22603,-1.788,-1.200,1.553
22659,1.336,1.109,0.214
22710,1.516,0.648,0.110
22761,0.516,-0.016,-0.748
22811,0.561,1.508,0.108
22863,0.877,-0.179,-0.227
22913,0.862,-2.000,1.748
22965,-0.574,-0.658,0.552
23016,0.414,1.953,1.931
23067,-1.980,2.000,1.970
23117,-0.061,-1.621,1.694
23169,-0.652,0.347,1.688
23220,1.253,-1.730,1.192
23271,0.396,-1.535,-0.221
23321,0.819,0.254,-0.219
23373,1.375,2.000,0.355
23423,0.602,0.016,-0.382
23475,0.179,-0.988,0.255
23526,0.579,0.317,0.406
23577,1.043,-0.034,1.838
23627,-1.485,-0.689,0.642
23679,0.149,1.147,1.493
23729,-1.980,2.000,1.970
23781,0.099,-1.828,1.804
23831,-1.980,0.823,1.970
23887,1.078,-0.586,-0.322
23938,1.239,-2.000,-0.247
23989,-0.064,-0.871,-0.099
24039,1.472,-0.993,0.867
24091,-1.957,1.666,1.218
24141,-0.405,-1.250,1.467
24193,-1.980,2.000,1.970
24243,0.823,-1.351,1.649
24295,-0.406,-0.503,1.970
24346,1.756,1.230,1.084
24397,1.696,1.911,0.101
24447,0.601,0.520,-0.071
24499,0.563,0.893,-0.407
24550,0.979,-0.285,-0.179
24601,0.602,-2.000,0.588
24651,-0.531,-0.574,0.093
24703,1.489,-0.650,1.551
24754,-1.980,2.000,1.970
24805,-0.111,-1.239,1.607
24855,-1.980,2.000,1.970
24907,1.480,-1.502,1.484
24957,0.459,-1.575,0.596
25009,1.707,1.532,0.348
25059,1.374,2.000,0.211
25115,-1.980,2.000,1.970
25166,0.100,0.581,1.869
25217,-1.980,1.995,1.970
25268,0.683,-2.000,0.727
25319,0.399,-1.245,0.238
25369,2.020,0.930,0.727
25421,1.060,1.431,0.303
25472,0.006,-0.348,-0.261
25523,0.248,1.383,0.594
25573,0.917,0.081,0.301
25625,1.410,-2.000,1.534
25675,-0.816,-0.741,0.465
25727,0.516,1.615,1.555
25778,-1.980,0.870,1.970
25829,-0.252,-1.903,1.549
25879,-1.980,0.791,1.970
25931,0.827,-1.820,1.105
25981,0.593,-1.713,0.175
26033,0.831,0.981,0.430
26083,1.332,2.000,0.203
26135,0.073,-0.716,-0.372
26185,0.760,-0.167,-0.281
26237,1.161,-0.527,-0.094
26288,1.554,-1.314,0.951
26343,0.760,-0.492,0.604
26394,0.998,1.491,1.472
26445,1.363,2.000,0.220
26495,-0.147,-0.396,-0.200
26547,0.746,-1.330,-0.832
26597,0.508,-0.596,-0.643
26649,1.414,-2.000,0.112
26699,0.910,-0.440,0.085
26751,1.477,1.176,1.653
26802,-1.980,2.000,1.970
26853,-0.273,1.098,1.361
26903,-1.980,2.000,1.970
26955,1.666,-1.125,1.486
27006,0.715,-1.650,0.593
27057,1.219,1.300,0.580
27107,1.417,1.216,0.236
27159,0.201,-0.142,-0.669
27209,-0.159,-2.000,0.103
27261,0.905,-0.309,-0.171
27311,1.405,-2.000,1.365
27363,-0.453,-0.790,0.608
27413,0.550,2.000,1.627
27465,-1.980,2.000,1.970
27516,-0.136,-1.781,1.509
27571,0.162,0.109,-0.007
27622,0.770,0.493,0.367
27673,0.491,-2.000,1.247
27724,-1.296,-1.453,0.686
27775,0.901,0.836,1.970
27825,-1.980,2.000,1.970
27877,0.545,-2.000,0.840
27927,-1.980,1.686,1.970
27979,2.020,0.971,1.225
28029,0.198,-1.093,0.870
28081,0.929,1.592,0.634
28131,1.234,2.000,0.154
28183,0.033,-0.797,-0.330
28234,0.783,-2.000,-0.323
28285,0.960,0.381,-0.165
28335,1.605,-2.000,0.735
28387,-1.817,-0.163,0.806
28438,0.384,1.989,1.567
28489,-1.980,2.000,1.970
28540,-0.264,-1.947,1.518
28591,-1.980,0.247,1.970
28641,1.562,1.679,1.547
28693,0.631,-0.529,1.349
28744,0.218,0.661,0.618
28799,0.153,1.611,1.321
28850,-1.743,2.000,1.273
28901,-0.253,-1.597,1.702
28951,-1.980,2.000,1.970
29003,0.917,-1.116,1.970
29053,1.042,-1.143,-0.050
29105,1.075,1.164,1.275
29155,1.645,2.000,0.030
29207,0.333,0.118,-0.815
29257,0.324,-1.548,-0.336
29309,0.831,-0.092,0.348
29359,1.077,-2.000,1.070
29411,-1.500,-0.216,0.925
29462,0.635,1.236,1.647
29513,-1.980,2.000,1.970
29563,0.262,-2.000,1.312
29615,-1.621,0.449,1.970
29665,1.901,0.714,1.468
29717,1.435,1.340,0.161
29767,0.853,0.882,-0.045
29819,0.809,2.000,0.193
29869,0.385,-0.420,-0.842
29921,0.104,-2.000,0.450
29971,0.766,0.738,0.415
30027,1.893,1.474,0.598
30078,0.672,-0.528,0.009
30129,1.564,1.239,0.223
30179,0.943,2.000,0.242
30231,0.545,-0.626,-0.592
30282,0.097,-2.000,0.325
30333,0.697,-0.532,0.362
30383,0.864,-2.000,1.443
30435,-1.622,-0.230,0.773
30485,-0.109,0.481,1.617
30537,-1.980,2.000,1.970
30587,0.106,-2.000,1.579
30639,-1.980,1.113,1.970
30689,1.580,1.531,1.700
30741,1.292,1.928,0.318
30791,0.514,0.431,0.654
30843,0.903,1.185,-0.571
30893,0.120,-0.933,-0.608
30945,1.260,-2.000,-0.209
30995,0.408,-0.693,-0.417
31047,1.443,-0.984,0.851
31097,-1.480,2.000,0.332
31149,-0.259,-0.766,1.767
31199,-1.980,2.000,1.970
31255,1.082,-0.827,-0.561
31307,1.650,-2.000,0.823
31358,-0.132,-0.466,-0.166
31408,0.479,1.458,1.313
31460,-1.980,1.742,1.970
31511,-0.348,-1.130,1.663
31562,-0.949,-0.264,1.970
31612,1.065,-1.761,1.671
31664,0.994,-1.437,-0.143
31714,1.588,1.552,0.825
31766,1.512,2.000,-0.082
31816,0.453,0.387,-0.504
31868,0.193,-1.834,-0.156
31918,0.828,-0.390,0.427
31970,0.751,-2.000,1.410
32021,-1.980,-0.418,1.638
32072,-0.171,0.763,1.585
32122,-1.980,2.000,1.970
32174,0.581,-2.000,1.302
32224,-0.898,0.690,1.886
32276,2.020,1.754,1.271
32327,1.384,2.000,0.351
32378,0.881,0.510,-0.096
32428,0.709,1.738,-0.113
32483,-1.980,1.536,1.970
32534,0.177,1.187,1.937
32585,-1.980,2.000,1.970
32635,0.089,-2.000,1.076
32687,0.026,-0.623,1.228
32738,1.511,1.395,0.567
32789,0.889,0.547,0.024
32839,0.279,-0.439,-0.210
32891,0.688,1.177,-0.062
32941,0.867,-0.536,-0.235
32993,1.621,-2.000,0.730
33043,0.081,-0.596,-0.142
33095,0.941,1.706,1.443
33145,-1.726,1.535,0.420
33197,-0.197,-1.445,1.835
33248,-1.980,0.644,1.970
33299,0.474,-2.000,1.855
33349,0.925,-1.841,0.744
33401,1.365,1.365,1.396
33451,1.459,2.000,0.173
33503,0.221,-0.701,-0.718
33554,0.647,-0.913,-0.718
33605,1.200,-0.515,-0.148
33655,1.199,-2.000,0.347
33711,0.909,-0.699,0.124
33762,1.230,1.468,1.152
33813,1.267,0.548,0.031
33863,0.067,-0.176,-0.503
33915,1.147,2.000,-0.413
33965,0.668,-0.390,-0.645
34017,1.248,-2.000,0.780
34067,0.176,-0.663,0.352
34119,0.930,2.000,1.707
34169,-1.980,0.336,1.970
34221,-0.220,-0.940,1.703
34271,-0.598,0.817,1.819
34323,1.516,-1.719,1.223
34373,0.866,-0.964,-0.043
34425,1.724,1.642,0.452
34476,1.029,2.000,0.170
34527,0.529,-0.908,-0.803
34577,-0.135,-2.000,0.154
34629,1.015,-0.200,0.540
34679,1.029,-2.000,1.176
34731,-1.780,-0.960,0.902
34781,-0.115,1.231,1.683
34833,-1.980,2.000,1.970
34883,0.133,-2.000,1.212
34942,0.273,2.000,1.504
34993,-1.980,1.521,1.970
35044,-0.322,-2.000,1.476
35094,-1.980,2.000,1.970
35146,1.647,0.285,1.556
35196,0.717,-0.303,0.140
35248,1.414,1.628,0.879
35299,1.232,2.000,0.103
35350,0.093,-0.580,-0.232
35400,0.742,-2.000,-0.477
35452,1.268,-0.756,-0.128
35503,1.668,-2.000,0.330
35554,-1.161,0.277,-0.197
35604,0.939,1.282,1.256
35656,-1.980,2.000,1.970
35706,-0.144,-2.000,1.588
35758,-1.980,0.377,1.970
35808,1.595,1.068,1.970
35860,0.962,-1.571,0.830
35910,0.869,0.841,0.495
35962,0.860,1.928,-0.611
36013,0.180,-0.569,-0.777
36064,0.824,-2.000,0.034
36114,0.964,-0.530,-0.377
36167,-0.156,1.218,1.472
36219,-1.980,1.646,1.970
36270,0.090,-2.000,1.727
36320,0.717,-1.726,0.564
36372,1.107,1.256,0.622
36422,1.600,1.678,0.285
36474,0.198,-0.581,-0.961
36525,0.691,1.843,-0.165
36576,1.001,0.208,-0.226
36626,1.277,-2.000,1.502
36678,-0.492,-0.890,0.589
36729,0.322,2.000,1.946
36780,-1.980,2.000,1.970
36830,-0.047,-1.777,1.420
36882,-0.071,0.061,1.431
36932,1.953,-0.551,1.121
36984,0.703,-0.244,-0.044
37035,0.482,-0.080,-0.447
37086,0.695,2.000,0.464
37136,0.754,-0.566,-0.459
37188,0.205,-2.000,0.013
37239,0.674,-0.116,0.497
37290,1.167,1.316,1.608
37340,-1.908,-0.528,0.822
37395,1.056,1.163,0.532
37447,1.549,2.000,0.221
37498,0.377,-0.472,-0.547
37549,0.883,-2.000,-0.127
37600,0.854,-0.110,-0.278
37650,1.452,-1.396,1.092
37702,-0.513,-0.833,-0.180
37752,0.137,1.109,1.425
37804,-1.980,2.000,1.970
37855,-0.272,-2.000,1.454
37906,-1.980,-0.436,1.970
37957,0.990,-0.038,1.970
38008,1.122,0.325,0.780
38058,0.051,0.059,0.142
38110,1.499,2.000,-0.166
38160,0.435,-0.404,-0.718
38212,0.833,-2.000,-0.758
38263,0.871,-0.530,-0.098
38314,1.474,0.663,1.614
38364,-1.458,-0.376,0.655
38416,-0.250,0.675,1.472
38466,-1.980,2.000,1.970
38518,0.249,-2.000,1.628
38568,0.759,-1.240,1.054
38623,0.923,-0.440,-0.327
38675,1.360,-1.740,1.537
38726,-1.980,1.244,1.970
38777,0.180,1.860,1.481
38828,-1.980,2.000,1.970
38878,-0.217,-2.000,1.726
38930,-0.072,-0.778,1.428
38980,1.923,1.778,1.108
39032,0.998,-0.825,-0.150
39082,0.625,0.048,-0.631
39134,1.193,2.000,0.110
39184,0.803,0.251,-0.570
39236,0.732,-2.000,1.444
39286,0.158,-0.289,0.677
39338,0.619,1.079,1.970
39388,-1.980,0.558,1.771
39440,-0.224,-1.044,1.589
39490,-1.980,0.905,1.970
39542,0.685,-2.000,1.265
39592,0.351,-1.313,0.408
39644,1.802,2.000,1.495
39694,1.656,2.000,0.288
39746,0.149,-0.835,-0.629
39797,0.746,0.382,-0.322
39853,0.346,-1.765,0.717
39904,1.582,1.465,1.356
39955,0.737,-1.031,0.340
40006,0.374,-0.136,0.183
40057,1.314,2.000,0.104
40108,0.404,-0.661,-0.567
40159,1.476,-2.000,0.129
40210,1.297,-0.823,-0.068
40261,1.374,0.958,1.334
40312,-0.961,0.961,-0.440
40363,-0.015,0.816,1.599
40413,-1.980,1.855,1.970
40465,-0.255,-2.000,1.772
40516,-0.179,-1.588,1.970
40567,1.423,0.479,1.970
40617,1.625,0.669,0.084
40669,0.014,-0.259,-0.541
40719,0.973,2.000,-0.572
40771,0.735,0.277,-0.601
40821,0.576,-2.000,-0.041
40873,0.011,-0.723,0.381
40923,0.730,1.555,1.816
40975,-1.980,1.541,1.970
41026,0.003,-0.690,1.845
41080,1.359,2.000,-0.050
41131,0.278,0.253,-0.511
41182,0.124,-1.458,0.020
41233,0.531,-0.550,-0.678
41284,0.818,-2.000,1.129
41334,-1.980,-1.108,1.601
41386,1.046,1.790,1.899
41436,-1.980,2.000,1.970
41488,-0.164,-0.945,1.521
41538,-1.511,1.261,1.970
41590,2.020,1.194,0.893
41640,0.552,-1.183,-0.067
41692,1.114,0.468,-0.219
41742,1.256,2.000,0.231
41794,0.333,-0.791,-0.838
41844,-0.084,-2.000,0.781
41896,1.122,-0.291,0.230
41947,0.896,-1.043,1.631
41998,-1.980,1.160,1.970
42048,0.218,1.485,1.492
42100,-1.980,2.000,1.970
42150,-0.087,-2.000,1.504
42202,-0.813,-0.510,1.772
42253,1.532,1.492,1.050
42307,1.413,-2.000,0.577
42359,-1.677,-0.349,0.340
42410,0.254,0.639,1.927
42460,-1.980,2.000,1.970
42512,-0.389,-2.000,1.227
42563,-1.980,1.239,1.970
42614,1.809,0.820,1.842
42664,1.123,0.840,0.099
42716,0.734,1.046,0.851
42767,0.933,1.813,-0.345
42818,-0.012,-0.748,-0.551
42868,0.866,-2.000,-0.150
42920,0.251,-0.143,0.097
42970,1.582,-2.000,1.016
43022,-1.980,0.972,1.825
43072,0.700,2.000,1.643
43124,-1.980,2.000,1.970
43174,0.450,-2.000,1.265
43226,-0.394,-0.689,1.648
43276,1.951,1.205,1.028
43328,1.676,2.000,0.087
43378,0.532,0.773,-0.237
43430,0.135,-0.231,0.077
43480,0.326,-0.408,-0.750
43536,0.351,-2.000,0.971
43587,0.593,-1.210,0.217
43638,2.020,0.758,0.963
43689,1.139,1.523,0.258
43740,0.804,0.635,-0.099
43790,0.378,1.037,0.343
43842,1.177,0.064,0.167
43892,0.196,-2.000,0.392
43944,-0.521,-0.744,0.513
43994,1.338,-0.141,1.803
44046,-1.980,1.057,1.970
44096,-0.184,-2.000,1.398
44148,-1.980,2.000,1.970
44198,1.698,-1.050,0.940
44250,-0.118,-0.489,1.282
44301,1.478,1.260,0.642
44352,0.829,2.000,0.245
44402,0.090,-0.586,-0.177
44454,0.453,-2.000,0.117
44505,0.695,-0.853,-0.381
44556,1.454,-2.000,0.469
44606,-1.149,0.213,-0.149
44658,1.089,1.722,1.378
44708,-1.980,2.000,1.970
44764,-0.328,-0.814,-0.345
44815,0.932,1.652,-0.677
44866,0.975,-0.048,-0.308
44916,1.173,-2.000,-0.203
44968,-0.132,-0.991,-0.123
45018,0.459,1.835,1.616
45070,-1.980,2.000,1.970
45120,-0.423,-1.317,1.439
45172,-1.980,2.000,1.970
45223,1.145,-1.463,1.678
45274,0.870,-0.977,0.284
45324,1.358,1.566,1.400
45376,1.468,2.000,0.192
45426,0.018,0.276,-0.225
45478,0.370,-1.140,-0.381
45528,1.052,-0.349,0.305
45580,1.304,-2.000,0.796
45630,-1.726,-0.766,1.293
45682,1.173,2.000,1.838
